year,fips,stateFips,countyFips,sex,ethnicity,pop
1993,01001,01,001,1,Hispanic or Latino,127
1993,01001,01,001,1,Not Hispanic or Latino,17842
1993,01001,01,001,2,Hispanic or Latino,137
1993,01001,01,001,2,Not Hispanic or Latino,18847
1993,01003,01,003,1,Hispanic or Latino,630
1993,01003,01,003,1,Not Hispanic or Latino,53655
1993,01003,01,003,2,Hispanic or Latino,619
1993,01003,01,003,2,Not Hispanic or Latino,56512
1993,01005,01,005,1,Hispanic or Latino,77
1993,01005,01,005,1,Not Hispanic or Latino,13461
1993,01005,01,005,2,Hispanic or Latino,58
1993,01005,01,005,2,Not Hispanic or Latino,13775
1993,01007,01,007,1,Hispanic or Latino,27
1993,01007,01,007,1,Not Hispanic or Latino,8794
1993,01007,01,007,2,Hispanic or Latino,18
1993,01007,01,007,2,Not Hispanic or Latino,8918
1993,01009,01,009,1,Hispanic or Latino,316
1993,01009,01,009,1,Not Hispanic or Latino,20205
1993,01009,01,009,2,Hispanic or Latino,184
1993,01009,01,009,2,Not Hispanic or Latino,21161
1993,01011,01,011,1,Hispanic or Latino,34
1993,01011,01,011,1,Not Hispanic or Latino,5583
1993,01011,01,011,2,Hispanic or Latino,26
1993,01011,01,011,2,Not Hispanic or Latino,5576
1993,01013,01,013,1,Hispanic or Latino,18
1993,01013,01,013,1,Not Hispanic or Latino,10179
1993,01013,01,013,2,Hispanic or Latino,28
1993,01013,01,013,2,Not Hispanic or Latino,11588
1993,01015,01,015,1,Hispanic or Latino,738
1993,01015,01,015,1,Not Hispanic or Latino,55422
1993,01015,01,015,2,Hispanic or Latino,585
1993,01015,01,015,2,Not Hispanic or Latino,59579
1993,01017,01,017,1,Hispanic or Latino,50
1993,01017,01,017,1,Not Hispanic or Latino,17432
1993,01017,01,017,2,Hispanic or Latino,57
1993,01017,01,017,2,Not Hispanic or Latino,19487
1993,01019,01,019,1,Hispanic or Latino,37
1993,01019,01,019,1,Not Hispanic or Latino,10132
1993,01019,01,019,2,Hispanic or Latino,25
1993,01019,01,019,2,Not Hispanic or Latino,10518
1993,01021,01,021,1,Hispanic or Latino,95
1993,01021,01,021,1,Not Hispanic or Latino,16497
1993,01021,01,021,2,Hispanic or Latino,90
1993,01021,01,021,2,Not Hispanic or Latino,17390
1993,01023,01,023,1,Hispanic or Latino,17
1993,01023,01,023,1,Not Hispanic or Latino,7644
1993,01023,01,023,2,Hispanic or Latino,20
1993,01023,01,023,2,Not Hispanic or Latino,8547
1993,01025,01,025,1,Hispanic or Latino,37
1993,01025,01,025,1,Not Hispanic or Latino,13084
1993,01025,01,025,2,Hispanic or Latino,49
1993,01025,01,025,2,Not Hispanic or Latino,14362
1993,01027,01,027,1,Hispanic or Latino,16
1993,01027,01,027,1,Not Hispanic or Latino,6489
1993,01027,01,027,2,Hispanic or Latino,18
1993,01027,01,027,2,Not Hispanic or Latino,6995
1993,01029,01,029,1,Hispanic or Latino,29
1993,01029,01,029,1,Not Hispanic or Latino,6406
1993,01029,01,029,2,Hispanic or Latino,14
1993,01029,01,029,2,Not Hispanic or Latino,6578
1993,01031,01,031,1,Hispanic or Latino,297
1993,01031,01,031,1,Not Hispanic or Latino,20179
1993,01031,01,031,2,Hispanic or Latino,251
1993,01031,01,031,2,Not Hispanic or Latino,21183
1993,01033,01,033,1,Hispanic or Latino,104
1993,01033,01,033,1,Not Hispanic or Latino,25489
1993,01033,01,033,2,Hispanic or Latino,108
