year,fips,stateFips,countyFips,sex,ethnicity,pop
2018,01001,01,001,1,Hispanic or Latino,866
2018,01001,01,001,1,Not Hispanic or Latino,26183
2018,01001,01,001,2,Hispanic or Latino,738
2018,01001,01,001,2,Not Hispanic or Latino,27746
2018,01003,01,003,1,Hispanic or Latino,5231
2018,01003,01,003,1,Not Hispanic or Latino,100551
2018,01003,01,003,2,Hispanic or Latino,4758
2018,01003,01,003,2,Not Hispanic or Latino,107531
2018,01005,01,005,1,Hispanic or Latino,596
2018,01005,01,005,1,Not Hispanic or Latino,12561
2018,01005,01,005,2,Hispanic or Latino,477
2018,01005,01,005,2,Not Hispanic or Latino,11253
2018,01007,01,007,1,Hispanic or Latino,343
2018,01007,01,007,1,Not Hispanic or Latino,11541
2018,01007,01,007,2,Hispanic or Latino,246
2018,01007,01,007,2,Not Hispanic or Latino,10170
2018,01009,01,009,1,Hispanic or Latino,2885
2018,01009,01,009,1,Not Hispanic or Latino,25637
2018,01009,01,009,2,Hispanic or Latino,2486
2018,01009,01,009,2,Not Hispanic or Latino,26762
2018,01011,01,011,1,Hispanic or Latino,424
2018,01011,01,011,1,Not Hispanic or Latino,5103
2018,01011,01,011,2,Hispanic or Latino,402
2018,01011,01,011,2,Not Hispanic or Latino,4236
2018,01013,01,013,1,Hispanic or Latino,150
2018,01013,01,013,1,Not Hispanic or Latino,9021
2018,01013,01,013,2,Hispanic or Latino,136
2018,01013,01,013,2,Not Hispanic or Latino,10368
2018,01015,01,015,1,Hispanic or Latino,2301
2018,01015,01,015,1,Not Hispanic or Latino,52720
2018,01015,01,015,2,Hispanic or Latino,2106
2018,01015,01,015,2,Not Hispanic or Latino,57171
2018,01017,01,017,1,Hispanic or Latino,476
2018,01017,01,017,1,Not Hispanic or Latino,15601
2018,01017,01,017,2,Hispanic or Latino,382
2018,01017,01,017,2,Not Hispanic or Latino,17111
2018,01019,01,019,1,Hispanic or Latino,225
2018,01019,01,019,1,Not Hispanic or Latino,12668
2018,01019,01,019,2,Hispanic or Latino,206
2018,01019,01,019,2,Not Hispanic or Latino,12936
2018,01021,01,021,1,Hispanic or Latino,1880
2018,01021,01,021,1,Not Hispanic or Latino,19752
2018,01021,01,021,2,Hispanic or Latino,1527
2018,01021,01,021,2,Not Hispanic or Latino,20925
2018,01023,01,023,1,Hispanic or Latino,66
2018,01023,01,023,1,Not Hispanic or Latino,5989
2018,01023,01,023,2,Hispanic or Latino,68
2018,01023,01,023,2,Not Hispanic or Latino,6687
2018,01025,01,025,1,Hispanic or Latino,169
2018,01025,01,025,1,Not Hispanic or Latino,11161
2018,01025,01,025,2,Hispanic or Latino,152
2018,01025,01,025,2,Not Hispanic or Latino,12483
2018,01027,01,027,1,Hispanic or Latino,213
2018,01027,01,027,1,Not Hispanic or Latino,6278
2018,01027,01,027,2,Hispanic or Latino,182
2018,01027,01,027,2,Not Hispanic or Latino,6628
2018,01029,01,029,1,Hispanic or Latino,204
2018,01029,01,029,1,Not Hispanic or Latino,7228
2018,01029,01,029,2,Hispanic or Latino,178
2018,01029,01,029,2,Not Hispanic or Latino,7437
2018,01031,01,031,1,Hispanic or Latino,2104
2018,01031,01,031,1,Not Hispanic or Latino,23500
2018,01031,01,031,2,Hispanic or Latino,1928
2018,01031,01,031,2,Not Hispanic or Latino,24565
2018,01033,01,033,1,Hispanic or Latino,860
2018,01033,01,033,1,Not Hispanic or Latino,25471
2018,01033,01,033,2,Hispanic or Latino,729
2018,01033,01,033,2,Not Hispanic or Latino,27910
2018,01035,01,035,1,Hispanic or Latino,147
2018,01035,01,035,1,Not Hispanic or Latino,5720
2018,01035,01,035,2,Hispanic or Latino,125
2018,01035,01,035,2,Not Hispanic or Latino,6272
2018,01037,01,037,1,Hispanic or Latino,146
2018,01037,01,037,1,Not Hispanic or Latino,5168
2018,01037,01,037,2,Hispanic or Latino,123
2018,01037,01,037,2,Not Hispanic or Latino,5182
2018,01039,01,039,1,Hispanic or Latino,340
2018,01039,01,039,1,Not Hispanic or Latino,17576
2018,01039,01,039,2,Hispanic or Latino,317
2018,01039,01,039,2,Not Hispanic or Latino,18760
