year,fips,stateFips,countyFips,sex,age,pop
2017,01001,01,001,1,0,1718
2017,01001,01,001,1,5,1832
2017,01001,01,001,1,10,1949
2017,01001,01,001,1,15,1936
2017,01001,01,001,1,20,1683
2017,01001,01,001,1,25,1834
2017,01001,01,001,1,30,1705
2017,01001,01,001,1,35,1719
2017,01001,01,001,1,40,1745
2017,01001,01,001,1,45,1922
2017,01001,01,001,1,50,1911
2017,01001,01,001,1,55,1950
2017,01001,01,001,1,60,1463
2017,01001,01,001,1,65,1237
2017,01001,01,001,1,70,959
2017,01001,01,001,1,75,718
2017,01001,01,001,1,80,473
2017,01001,01,001,1,85,287
2017,01001,01,001,2,0,1568
2017,01001,01,001,2,5,1720
2017,01001,01,001,2,10,1918
2017,01001,01,001,2,15,1889
2017,01001,01,001,2,20,1605
2017,01001,01,001,2,25,1837
2017,01001,01,001,2,30,1792
2017,01001,01,001,2,35,1864
2017,01001,01,001,2,40,1910
2017,01001,01,001,2,45,2021
2017,01001,01,001,2,50,1999
2017,01001,01,001,2,55,1983
2017,01001,01,001,2,60,1605
2017,01001,01,001,2,65,1382
2017,01001,01,001,2,70,1273
2017,01001,01,001,2,75,912
2017,01001,01,001,2,80,615
2017,01001,01,001,2,85,514
2017,01003,01,003,1,0,6117
2017,01003,01,003,1,5,6465
2017,01003,01,003,1,10,6795
2017,01003,01,003,1,15,6355
2017,01003,01,003,1,20,5510
2017,01003,01,003,1,25,6043
2017,01003,01,003,1,30,5822
2017,01003,01,003,1,35,6242
2017,01003,01,003,1,40,6210
2017,01003,01,003,1,45,6909
2017,01003,01,003,1,50,6879
2017,01003,01,003,1,55,7178
2017,01003,01,003,1,60,7023
2017,01003,01,003,1,65,6536
2017,01003,01,003,1,70,5658
2017,01003,01,003,1,75,3665
2017,01003,01,003,1,80,2241
2017,01003,01,003,1,85,1676
2017,01003,01,003,2,0,5784
2017,01003,01,003,2,5,6257
2017,01003,01,003,2,10,6599
2017,01003,01,003,2,15,6384
2017,01003,01,003,2,20,5374
2017,01003,01,003,2,25,6320
2017,01003,01,003,2,30,5995
2017,01003,01,003,2,35,6659
2017,01003,01,003,2,40,6529
2017,01003,01,003,2,45,7218
2017,01003,01,003,2,50,7406
2017,01003,01,003,2,55,8055
2017,01003,01,003,2,60,8069
2017,01003,01,003,2,65,7454
2017,01003,01,003,2,70,6132
2017,01003,01,003,2,75,4153
2017,01003,01,003,2,80,2524
2017,01003,01,003,2,85,2501
2017,01005,01,005,1,0,651
2017,01005,01,005,1,5,729
2017,01005,01,005,1,10,771
2017,01005,01,005,1,15,744
2017,01005,01,005,1,20,897
2017,01005,01,005,1,25,1137
2017,01005,01,005,1,30,1021
2017,01005,01,005,1,35,932
2017,01005,01,005,1,40,869
2017,01005,01,005,1,45,928
2017,01005,01,005,1,50,858
2017,01005,01,005,1,55,855
2017,01005,01,005,1,60,772
2017,01005,01,005,1,65,724
2017,01005,01,005,1,70,602
2017,01005,01,005,1,75,367
2017,01005,01,005,1,80,218
2017,01005,01,005,1,85,153
2017,01005,01,005,2,0,674
2017,01005,01,005,2,5,766
2017,01005,01,005,2,10,739
2017,01005,01,005,2,15,689
2017,01005,01,005,2,20,631
2017,01005,01,005,2,25,663
2017,01005,01,005,2,30,711
2017,01005,01,005,2,35,593
2017,01005,01,005,2,40,599
2017,01005,01,005,2,45,706
2017,01005,01,005,2,50,818
2017,01005,01,005,2,55,813
2017,01005,01,005,2,60,835
2017,01005,01,005,2,65,848
2017,01005,01,005,2,70,732
2017,01005,01,005,2,75,462
2017,01005,01,005,2,80,329
2017,01005,01,005,2,85,333
2017,01007,01,007,1,0,686
