year,fips,stateFips,countyFips,sex,age,pop
1990,01001,01,001,1,0,1374
1990,01001,01,001,1,5,1428
1990,01001,01,001,1,10,1510
1990,01001,01,001,1,15,1454
1990,01001,01,001,1,20,1114
1990,01001,01,001,1,25,1301
1990,01001,01,001,1,30,1402
1990,01001,01,001,1,35,1272
1990,01001,01,001,1,40,1230
1990,01001,01,001,1,45,1003
1990,01001,01,001,1,50,913
1990,01001,01,001,1,55,764
1990,01001,01,001,1,60,628
1990,01001,01,001,1,65,513
1990,01001,01,001,1,70,352
1990,01001,01,001,1,75,254
1990,01001,01,001,1,80,149
1990,01001,01,001,1,85,64
1990,01001,01,001,2,0,1301
1990,01001,01,001,2,5,1316
1990,01001,01,001,2,10,1338
1990,01001,01,001,2,15,1418
1990,01001,01,001,2,20,1112
1990,01001,01,001,2,25,1387
1990,01001,01,001,2,30,1512
1990,01001,01,001,2,35,1383
1990,01001,01,001,2,40,1313
1990,01001,01,001,2,45,1041
1990,01001,01,001,2,50,965
1990,01001,01,001,2,55,818
1990,01001,01,001,2,60,699
1990,01001,01,001,2,65,596
1990,01001,01,001,2,70,497
1990,01001,01,001,2,75,407
1990,01001,01,001,2,80,291
1990,01001,01,001,2,85,234
1990,01003,01,003,1,0,3447
1990,01003,01,003,1,5,3611
1990,01003,01,003,1,10,3760
1990,01003,01,003,1,15,3709
1990,01003,01,003,1,20,2775
1990,01003,01,003,1,25,3313
1990,01003,01,003,1,30,3670
1990,01003,01,003,1,35,3595
1990,01003,01,003,1,40,3515
1990,01003,01,003,1,45,2787
1990,01003,01,003,1,50,2444
1990,01003,01,003,1,55,2400
1990,01003,01,003,1,60,2484
1990,01003,01,003,1,65,2422
1990,01003,01,003,1,70,1831
1990,01003,01,003,1,75,1240
1990,01003,01,003,1,80,682
1990,01003,01,003,1,85,362
1990,01003,01,003,2,0,3351
1990,01003,01,003,2,5,3313
1990,01003,01,003,2,10,3501
1990,01003,01,003,2,15,3509
1990,01003,01,003,2,20,2852
1990,01003,01,003,2,25,3629
1990,01003,01,003,2,30,3992
1990,01003,01,003,2,35,3822
1990,01003,01,003,2,40,3475
1990,01003,01,003,2,45,3018
1990,01003,01,003,2,50,2648
1990,01003,01,003,2,55,2531
1990,01003,01,003,2,60,2835
1990,01003,01,003,2,65,2702
1990,01003,01,003,2,70,2111
1990,01003,01,003,2,75,1700
1990,01003,01,003,2,80,1126
1990,01003,01,003,2,85,793
1990,01005,01,005,1,0,983
1990,01005,01,005,1,5,1055
1990,01005,01,005,1,10,1067
1990,01005,01,005,1,15,1088
1990,01005,01,005,1,20,804
1990,01005,01,005,1,25,907
1990,01005,01,005,1,30,910
1990,01005,01,005,1,35,896
1990,01005,01,005,1,40,861
1990,01005,01,005,1,45,608
1990,01005,01,005,1,50,509
1990,01005,01,005,1,55,513
1990,01005,01,005,1,60,510
1990,01005,01,005,1,65,470
1990,01005,01,005,1,70,383
1990,01005,01,005,1,75,310
1990,01005,01,005,1,80,160
1990,01005,01,005,1,85,80
1990,01005,01,005,2,0,927
1990,01005,01,005,2,5,1049
1990,01005,01,005,2,10,1003
1990,01005,01,005,2,15,1006
1990,01005,01,005,2,20,852
1990,01005,01,005,2,25,965
1990,01005,01,005,2,30,910
1990,01005,01,005,2,35,952
1990,01005,01,005,2,40,941
1990,01005,01,005,2,45,682
1990,01005,01,005,2,50,578
1990,01005,01,005,2,55,585
1990,01005,01,005,2,60,655
1990,01005,01,005,2,65,651
1990,01005,01,005,2,70,561
1990,01005,01,005,2,75,489
1990,01005,01,005,2,80,339
1990,01005,01,005,2,85,246
1990,01007,01,007,1,0,591
1990,01007,01,007,1,5,698
1990,01007,01,007,1,10,718
1990,01007,01,007,1,15,750
1990,01007,01,007,1,20,637
1990,01007,01,007,1,25,619
1990,01007,01,007,1,30,638
1990,01007,01,007,1,35,598
1990,01007,01,007,1,40,577
1990,01007,01,007,1,45,511
1990,01007,01,007,1,50,354
1990,01007,01,007,1,55,340
1990,01007,01,007,1,60,346
1990,01007,01,007,1,65,266
1990,01007,01,007,1,70,182
1990,01007,01,007,1,75,173
1990,01007,01,007,1,80,103
1990,01007,01,007,1,85,66
1990,01007,01,007,2,0,587
1990,01007,01,007,2,5,598
1990,01007,01,007,2,10,664
1990,01007,01,007,2,15,714
1990,01007,01,007,2,20,619
1990,01007,01,007,2,25,617
1990,01007,01,007,2,30,635
1990,01007,01,007,2,35,604
1990,01007,01,007,2,40,566
1990,01007,01,007,2,45,509
1990,01007,01,007,2,50,390
1990,01007,01,007,2,55,371
1990,01007,01,007,2,60,359
1990,01007,01,007,2,65,362
1990,01007,01,007,2,70,298
1990,01007,01,007,2,75,303
1990,01007,01,007,2,80,178
1990,01007,01,007,2,85,156
1990,01009,01,009,1,0,1360
1990,01009,01,009,1,5,1315
1990,01009,01,009,1,10,1443
1990,01009,01,009,1,15,1559
1990,01009,01,009,1,20,1397
1990,01009,01,009,1,25,1499
1990,01009,01,009,1,30,1529
1990,01009,01,009,1,35,1483
1990,01009,01,009,1,40,1430
1990,01009,01,009,1,45,1227
1990,01009,01,009,1,50,1094
1990,01009,01,009,1,55,947
1990,01009,01,009,1,60,892
1990,01009,01,009,1,65,713
1990,01009,01,009,1,70,548
1990,01009,01,009,1,75,459
1990,01009,01,009,1,80,236
1990,01009,01,009,1,85,130
1990,01009,01,009,2,0,1299
1990,01009,01,009,2,5,1324
1990,01009,01,009,2,10,1407
1990,01009,01,009,2,15,1472
1990,01009,01,009,2,20,1362
1990,01009,01,009,2,25,1448
1990,01009,01,009,2,30,1551
1990,01009,01,009,2,35,1486
1990,01009,01,009,2,40,1485
1990,01009,01,009,2,45,1266
1990,01009,01,009,2,50,1119
1990,01009,01,009,2,55,985
1990,01009,01,009,2,60,936
1990,01009,01,009,2,65,883
1990,01009,01,009,2,70,794
1990,01009,01,009,2,75,646
1990,01009,01,009,2,80,468
1990,01009,01,009,2,85,281
1990,01011,01,011,1,0,459
1990,01011,01,011,1,5,492
1990,01011,01,011,1,10,461
1990,01011,01,011,1,15,414
1990,01011,01,011,1,20,363
1990,01011,01,011,1,25,446
1990,01011,01,011,1,30,451
1990,01011,01,011,1,35,443
1990,01011,01,011,1,40,322
1990,01011,01,011,1,45,264
1990,01011,01,011,1,50,206
1990,01011,01,011,1,55,177
1990,01011,01,011,1,60,178
1990,01011,01,011,1,65,196
1990,01011,01,011,1,70,168
1990,01011,01,011,1,75,153
1990,01011,01,011,1,80,78
1990,01011,01,011,1,85,50
1990,01011,01,011,2,0,496
1990,01011,01,011,2,5,445
1990,01011,01,011,2,10,460
1990,01011,01,011,2,15,452
1990,01011,01,011,2,20,347
1990,01011,01,011,2,25,381
1990,01011,01,011,2,30,409
1990,01011,01,011,2,35,370
1990,01011,01,011,2,40,308
1990,01011,01,011,2,45,259
1990,01011,01,011,2,50,214
1990,01011,01,011,2,55,240
1990,01011,01,011,2,60,232
1990,01011,01,011,2,65,261
1990,01011,01,011,2,70,286
1990,01011,01,011,2,75,259
1990,01011,01,011,2,80,170
1990,01011,01,011,2,85,122
1990,01013,01,013,1,0,844
1990,01013,01,013,1,5,979
1990,01013,01,013,1,10,924
1990,01013,01,013,1,15,905
1990,01013,01,013,1,20,564
1990,01013,01,013,1,25,636
1990,01013,01,013,1,30,759
1990,01013,01,013,1,35,715
1990,01013,01,013,1,40,635
1990,01013,01,013,1,45,526
1990,01013,01,013,1,50,448
1990,01013,01,013,1,55,424
1990,01013,01,013,1,60,457
1990,01013,01,013,1,65,407
1990,01013,01,013,1,70,410
1990,01013,01,013,1,75,282
1990,01013,01,013,1,80,176
1990,01013,01,013,1,85,117
1990,01013,01,013,2,0,812
1990,01013,01,013,2,5,926
1990,01013,01,013,2,10,903
1990,01013,01,013,2,15,873
1990,01013,01,013,2,20,645
1990,01013,01,013,2,25,767
1990,01013,01,013,2,30,859
1990,01013,01,013,2,35,777
1990,01013,01,013,2,40,676
1990,01013,01,013,2,45,554
1990,01013,01,013,2,50,496
1990,01013,01,013,2,55,523
1990,01013,01,013,2,60,592
1990,01013,01,013,2,65,555
1990,01013,01,013,2,70,541
1990,01013,01,013,2,75,533
1990,01013,01,013,2,80,361
1990,01013,01,013,2,85,285
1990,01015,01,015,1,0,3872
1990,01015,01,015,1,5,3960
1990,01015,01,015,1,10,4295
1990,01015,01,015,1,15,5274
