year,fips,stateFips,countyFips,sex,ethnicity,pop
2006,01001,01,001,1,Hispanic or Latino,560
2006,01001,01,001,1,Not Hispanic or Latino,24428
2006,01001,01,001,2,Hispanic or Latino,483
2006,01001,01,001,2,Not Hispanic or Latino,25857
2006,01003,01,003,1,Hispanic or Latino,2990
2006,01003,01,003,1,Not Hispanic or Latino,79202
2006,01003,01,003,2,Hispanic or Latino,2478
2006,01003,01,003,2,Not Hispanic or Latino,83451
2006,01005,01,005,1,Hispanic or Latino,675
2006,01005,01,005,1,Not Hispanic or Latino,14043
2006,01005,01,005,2,Hispanic or Latino,462
2006,01005,01,005,2,Not Hispanic or Latino,12681
2006,01007,01,007,1,Hispanic or Latino,246
2006,01007,01,007,1,Not Hispanic or Latino,11417
2006,01007,01,007,2,Hispanic or Latino,101
2006,01007,01,007,2,Not Hispanic or Latino,10335
2006,01009,01,009,1,Hispanic or Latino,2135
2006,01009,01,009,1,Not Hispanic or Latino,25393
2006,01009,01,009,2,Hispanic or Latino,1658
2006,01009,01,009,2,Not Hispanic or Latino,26299
2006,01011,01,011,1,Hispanic or Latino,399
2006,01011,01,011,1,Not Hispanic or Latino,5365
2006,01011,01,011,2,Hispanic or Latino,255
2006,01011,01,011,2,Not Hispanic or Latino,4757
2006,01013,01,013,1,Hispanic or Latino,97
2006,01013,01,013,1,Not Hispanic or Latino,9705
2006,01013,01,013,2,Hispanic or Latino,80
2006,01013,01,013,2,Not Hispanic or Latino,10933
2006,01015,01,015,1,Hispanic or Latino,1663
2006,01015,01,015,1,Not Hispanic or Latino,53855
2006,01015,01,015,2,Hispanic or Latino,1371
2006,01015,01,015,2,Not Hispanic or Latino,58499
2006,01017,01,017,1,Hispanic or Latino,280
2006,01017,01,017,1,Not Hispanic or Latino,16374
2006,01017,01,017,2,Hispanic or Latino,193
2006,01017,01,017,2,Not Hispanic or Latino,18098
2006,01019,01,019,1,Hispanic or Latino,142
2006,01019,01,019,1,Not Hispanic or Latino,12476
2006,01019,01,019,2,Hispanic or Latino,137
2006,01019,01,019,2,Not Hispanic or Latino,12711
2006,01021,01,021,1,Hispanic or Latino,1289
2006,01021,01,021,1,Not Hispanic or Latino,19599
2006,01021,01,021,2,Hispanic or Latino,956
2006,01021,01,021,2,Not Hispanic or Latino,20474
2006,01023,01,023,1,Hispanic or Latino,41
2006,01023,01,023,1,Not Hispanic or Latino,6933
2006,01023,01,023,2,Hispanic or Latino,38
2006,01023,01,023,2,Not Hispanic or Latino,7419
2006,01025,01,025,1,Hispanic or Latino,111
2006,01025,01,025,1,Not Hispanic or Latino,12580
2006,01025,01,025,2,Hispanic or Latino,127
2006,01025,01,025,2,Not Hispanic or Latino,13937
2006,01027,01,027,1,Hispanic or Latino,211
2006,01027,01,027,1,Not Hispanic or Latino,6637
2006,01027,01,027,2,Hispanic or Latino,143
2006,01027,01,027,2,Not Hispanic or Latino,7062
2006,01029,01,029,1,Hispanic or Latino,191
2006,01029,01,029,1,Not Hispanic or Latino,7059
2006,01029,01,029,2,Hispanic or Latino,101
2006,01029,01,029,2,Not Hispanic or Latino,7187
2006,01031,01,031,1,Hispanic or Latino,1260
2006,01031,01,031,1,Not Hispanic or Latino,21480
2006,01031,01,031,2,Hispanic or Latino,851
2006,01031,01,031,2,Not Hispanic or Latino,22637
2006,01033,01,033,1,Hispanic or Latino,542
2006,01033,01,033,1,Not Hispanic or Latino,25632
2006,01033,01,033,2,Hispanic or Latino,419
2006,01033,01,033,2,Not Hispanic or Latino,27820
2006,01035,01,035,1,Hispanic or Latino,81
2006,01035,01,035,1,Not Hispanic or Latino,6495
2006,01035,01,035,2,Hispanic or Latino,56
2006,01035,01,035,2,Not Hispanic or Latino,6971
2006,01037,01,037,1,Hispanic or Latino,136
2006,01037,01,037,1,Not Hispanic or Latino,5571
2006,01037,01,037,2,Hispanic or Latino,73
2006,01037,01,037,2,Not Hispanic or Latino,5671
2006,01039,01,039,1,Hispanic or Latino,235
2006,01039,01,039,1,Not Hispanic or Latino,17793
2006,01039,01,039,2,Hispanic or Latino,224
2006,01039,01,039,2,Not Hispanic or Latino,19189
2006,01041,01,041,1,Hispanic or Latino,92
2006,01041,01,041,1,Not Hispanic or Latino,6599
2006,01041,01,041,2,Hispanic or Latino,70
2006,01041,01,041,2,Not Hispanic or Latino,7119
2006,01043,01,043,1,Hispanic or Latino,1605
2006,01043,01,043,1,Not Hispanic or Latino,37588
2006,01043,01,043,2,Hispanic or Latino,1205
2006,01043,01,043,2,Not Hispanic or Latino,38646
2006,01045,01,045,1,Hispanic or Latino,1119
2006,01045,01,045,1,Not Hispanic or Latino,23245
2006,01045,01,045,2,Hispanic or Latino,1056
2006,01045,01,045,2,Not Hispanic or Latino,23657
2006,01047,01,047,1,Hispanic or Latino,169
2006,01047,01,047,1,Not Hispanic or Latino,20242
2006,01047,01,047,2,Hispanic or Latino,131
2006,01047,01,047,2,Not Hispanic or Latino,23781
2006,01049,01,049,1,Hispanic or Latino,4007
2006,01049,01,049,1,Not Hispanic or Latino,29769
2006,01049,01,049,2,Hispanic or Latino,3435
2006,01049,01,049,2,Not Hispanic or Latino,31284
2006,01051,01,051,1,Hispanic or Latino,801
2006,01051,01,051,1,Not Hispanic or Latino,36448
2006,01051,01,051,2,Hispanic or Latino,821
2006,01051,01,051,2,Not Hispanic or Latino,37176
2006,01053,01,053,1,Hispanic or Latino,385
2006,01053,01,053,1,Not Hispanic or Latino,18836
2006,01053,01,053,2,Hispanic or Latino,257
2006,01053,01,053,2,Not Hispanic or Latino,18195
2006,01055,01,055,1,Hispanic or Latino,1575
2006,01055,01,055,1,Not Hispanic or Latino,48317
2006,01055,01,055,2,Hispanic or Latino,1276
2006,01055,01,055,2,Not Hispanic or Latino,52360
2006,01057,01,057,1,Hispanic or Latino,104
2006,01057,01,057,1,Not Hispanic or Latino,8625
2006,01057,01,057,2,Hispanic or Latino,92
2006,01057,01,057,2,Not Hispanic or Latino,8946
2006,01059,01,059,1,Hispanic or Latino,2138
2006,01059,01,059,1,Not Hispanic or Latino,13365
2006,01059,01,059,2,Hispanic or Latino,1427
2006,01059,01,059,2,Not Hispanic or Latino,14204
2006,01061,01,061,1,Hispanic or Latino,423
2006,01061,01,061,1,Not Hispanic or Latino,12428
2006,01061,01,061,2,Hispanic or Latino,343
2006,01061,01,061,2,Not Hispanic or Latino,13077
2006,01063,01,063,1,Hispanic or Latino,32
2006,01063,01,063,1,Not Hispanic or Latino,4450
2006,01063,01,063,2,Hispanic or Latino,34
2006,01063,01,063,2,Not Hispanic or Latino,4845
2006,01065,01,065,1,Hispanic or Latino,66
2006,01065,01,065,1,Not Hispanic or Latino,7851
2006,01065,01,065,2,Hispanic or Latino,74
2006,01065,01,065,2,Not Hispanic or Latino,8436
2006,01067,01,067,1,Hispanic or Latino,207
2006,01067,01,067,1,Not Hispanic or Latino,7891
2006,01067,01,067,2,Hispanic or Latino,159
2006,01067,01,067,2,Not Hispanic or Latino,8696
