year,fips,stateFips,countyFips,sex,age,pop
2011,01001,01,001,1,0,1851
2011,01001,01,001,1,5,1938
2011,01001,01,001,1,10,2202
2011,01001,01,001,1,15,2072
2011,01001,01,001,1,20,1742
2011,01001,01,001,1,25,1609
2011,01001,01,001,1,30,1663
2011,01001,01,001,1,35,1937
2011,01001,01,001,1,40,2030
2011,01001,01,001,1,45,2074
2011,01001,01,001,1,50,1985
2011,01001,01,001,1,55,1582
2011,01001,01,001,1,60,1339
2011,01001,01,001,1,65,1021
2011,01001,01,001,1,70,844
2011,01001,01,001,1,75,585
2011,01001,01,001,1,80,315
2011,01001,01,001,1,85,191
2011,01001,01,001,2,0,1701
2011,01001,01,001,2,5,1967
2011,01001,01,001,2,10,2119
2011,01001,01,001,2,15,1959
2011,01001,01,001,2,20,1656
2011,01001,01,001,2,25,1606
2011,01001,01,001,2,30,1780
2011,01001,01,001,2,35,2065
2011,01001,01,001,2,40,2137
2011,01001,01,001,2,45,2122
2011,01001,01,001,2,50,2050
2011,01001,01,001,2,55,1665
2011,01001,01,001,2,60,1517
2011,01001,01,001,2,65,1302
2011,01001,01,001,2,70,999
2011,01001,01,001,2,75,727
2011,01001,01,001,2,80,467
2011,01001,01,001,2,85,410
2011,01003,01,003,1,0,5695
2011,01003,01,003,1,5,5921
2011,01003,01,003,1,10,6298
2011,01003,01,003,1,15,5908
2011,01003,01,003,1,20,4964
2011,01003,01,003,1,25,5298
2011,01003,01,003,1,30,5492
2011,01003,01,003,1,35,5516
2011,01003,01,003,1,40,6147
2011,01003,01,003,1,45,6452
2011,01003,01,003,1,50,6557
2011,01003,01,003,1,55,6192
2011,01003,01,003,1,60,6044
2011,01003,01,003,1,65,4980
2011,01003,01,003,1,70,3854
2011,01003,01,003,1,75,2785
2011,01003,01,003,1,80,1854
2011,01003,01,003,1,85,1242
2011,01003,01,003,2,0,5548
2011,01003,01,003,2,5,5841
2011,01003,01,003,2,10,5988
2011,01003,01,003,2,15,5700
2011,01003,01,003,2,20,4981
2011,01003,01,003,2,25,5111
2011,01003,01,003,2,30,5646
2011,01003,01,003,2,35,5664
2011,01003,01,003,2,40,6344
2011,01003,01,003,2,45,6722
2011,01003,01,003,2,50,7246
2011,01003,01,003,2,55,6849
2011,01003,01,003,2,60,6650
2011,01003,01,003,2,65,5479
2011,01003,01,003,2,70,4222
2011,01003,01,003,2,75,3046
2011,01003,01,003,2,80,2251
2011,01003,01,003,2,85,2092
2011,01005,01,005,1,0,820
2011,01005,01,005,1,5,829
2011,01005,01,005,1,10,845
2011,01005,01,005,1,15,844
2011,01005,01,005,1,20,1091
2011,01005,01,005,1,25,1213
2011,01005,01,005,1,30,1226
2011,01005,01,005,1,35,1041
2011,01005,01,005,1,40,1082
2011,01005,01,005,1,45,1143
2011,01005,01,005,1,50,996
2011,01005,01,005,1,55,933
2011,01005,01,005,1,60,855
2011,01005,01,005,1,65,660
2011,01005,01,005,1,70,440
2011,01005,01,005,1,75,315
2011,01005,01,005,1,80,186
2011,01005,01,005,1,85,137
2011,01005,01,005,2,0,843
2011,01005,01,005,2,5,815
2011,01005,01,005,2,10,760
2011,01005,01,005,2,15,763
2011,01005,01,005,2,20,726
2011,01005,01,005,2,25,735
2011,01005,01,005,2,30,668
2011,01005,01,005,2,35,699
2011,01005,01,005,2,40,740
2011,01005,01,005,2,45,937
2011,01005,01,005,2,50,885
2011,01005,01,005,2,55,900
2011,01005,01,005,2,60,943
2011,01005,01,005,2,65,717
2011,01005,01,005,2,70,507
2011,01005,01,005,2,75,393
2011,01005,01,005,2,80,333
2011,01005,01,005,2,85,324
2011,01007,01,007,1,0,677
2011,01007,01,007,1,5,753
2011,01007,01,007,1,10,777
2011,01007,01,007,1,15,731
2011,01007,01,007,1,20,854
2011,01007,01,007,1,25,970
2011,01007,01,007,1,30,1032
2011,01007,01,007,1,35,969
2011,01007,01,007,1,40,883
2011,01007,01,007,1,45,1023
2011,01007,01,007,1,50,878
2011,01007,01,007,1,55,727
2011,01007,01,007,1,60,698
2011,01007,01,007,1,65,482
2011,01007,01,007,1,70,372
2011,01007,01,007,1,75,213
2011,01007,01,007,1,80,159
2011,01007,01,007,1,85,72
2011,01007,01,007,2,0,611
2011,01007,01,007,2,5,609
2011,01007,01,007,2,10,658
2011,01007,01,007,2,15,661
2011,01007,01,007,2,20,683
2011,01007,01,007,2,25,629
2011,01007,01,007,2,30,630
2011,01007,01,007,2,35,684
2011,01007,01,007,2,40,741
2011,01007,01,007,2,45,784
2011,01007,01,007,2,50,711
2011,01007,01,007,2,55,706
2011,01007,01,007,2,60,657
2011,01007,01,007,2,65,522
2011,01007,01,007,2,70,418
2011,01007,01,007,2,75,329
2011,01007,01,007,2,80,230
2011,01007,01,007,2,85,203
2011,01009,01,009,1,0,1833
2011,01009,01,009,1,5,1850
2011,01009,01,009,1,10,2125
2011,01009,01,009,1,15,2073
2011,01009,01,009,1,20,1656
2011,01009,01,009,1,25,1695
2011,01009,01,009,1,30,1808
2011,01009,01,009,1,35,1852
2011,01009,01,009,1,40,2037
2011,01009,01,009,1,45,2053
2011,01009,01,009,1,50,2019
2011,01009,01,009,1,55,1839
2011,01009,01,009,1,60,1761
2011,01009,01,009,1,65,1377
2011,01009,01,009,1,70,1052
2011,01009,01,009,1,75,740
2011,01009,01,009,1,80,420
2011,01009,01,009,1,85,256
2011,01009,01,009,2,0,1803
2011,01009,01,009,2,5,1927
2011,01009,01,009,2,10,2014
2011,01009,01,009,2,15,1782
2011,01009,01,009,2,20,1621
2011,01009,01,009,2,25,1720
2011,01009,01,009,2,30,1716
2011,01009,01,009,2,35,1845
2011,01009,01,009,2,40,2007
2011,01009,01,009,2,45,1993
2011,01009,01,009,2,50,1943
2011,01009,01,009,2,55,1978
2011,01009,01,009,2,60,1929
2011,01009,01,009,2,65,1539
2011,01009,01,009,2,70,1212
2011,01009,01,009,2,75,862
2011,01009,01,009,2,80,632
2011,01009,01,009,2,85,592
2011,01011,01,011,1,0,404
2011,01011,01,011,1,5,307
2011,01011,01,011,1,10,310
2011,01011,01,011,1,15,309
2011,01011,01,011,1,20,383
2011,01011,01,011,1,25,485
2011,01011,01,011,1,30,463
2011,01011,01,011,1,35,413
2011,01011,01,011,1,40,380
2011,01011,01,011,1,45,474
2011,01011,01,011,1,50,457
2011,01011,01,011,1,55,434
2011,01011,01,011,1,60,336
2011,01011,01,011,1,65,215
2011,01011,01,011,1,70,160
2011,01011,01,011,1,75,123
2011,01011,01,011,1,80,49
2011,01011,01,011,1,85,64
2011,01011,01,011,2,0,338
2011,01011,01,011,2,5,282
2011,01011,01,011,2,10,338
2011,01011,01,011,2,15,307
2011,01011,01,011,2,20,333
2011,01011,01,011,2,25,306
2011,01011,01,011,2,30,276
2011,01011,01,011,2,35,270
2011,01011,01,011,2,40,283
2011,01011,01,011,2,45,299
2011,01011,01,011,2,50,372
2011,01011,01,011,2,55,339
2011,01011,01,011,2,60,334
2011,01011,01,011,2,65,247
2011,01011,01,011,2,70,187
2011,01011,01,011,2,75,155
2011,01011,01,011,2,80,110
2011,01011,01,011,2,85,138
2011,01013,01,013,1,0,708
2011,01013,01,013,1,5,712
2011,01013,01,013,1,10,747
2011,01013,01,013,1,15,727
2011,01013,01,013,1,20,572
2011,01013,01,013,1,25,551
2011,01013,01,013,1,30,576
2011,01013,01,013,1,35,566
2011,01013,01,013,1,40,554
2011,01013,01,013,1,45,617
2011,01013,01,013,1,50,716
2011,01013,01,013,1,55,722
2011,01013,01,013,1,60,640
2011,01013,01,013,1,65,517
2011,01013,01,013,1,70,329
2011,01013,01,013,1,75,262
2011,01013,01,013,1,80,158
2011,01013,01,013,1,85,136
2011,01013,01,013,2,0,656
2011,01013,01,013,2,5,603
2011,01013,01,013,2,10,676
2011,01013,01,013,2,15,659
2011,01013,01,013,2,20,632
2011,01013,01,013,2,25,697
2011,01013,01,013,2,30,697
2011,01013,01,013,2,35,606
2011,01013,01,013,2,40,648
2011,01013,01,013,2,45,742
2011,01013,01,013,2,50,809
2011,01013,01,013,2,55,834
2011,01013,01,013,2,60,693
2011,01013,01,013,2,65,538
2011,01013,01,013,2,70,457
2011,01013,01,013,2,75,401
2011,01013,01,013,2,80,335
2011,01013,01,013,2,85,374
2011,01015,01,015,1,0,3674
2011,01015,01,015,1,5,3747
2011,01015,01,015,1,10,3981
2011,01015,01,015,1,15,3989
2011,01015,01,015,1,20,4438
2011,01015,01,015,1,25,3711
2011,01015,01,015,1,30,3490
2011,01015,01,015,1,35,3355
2011,01015,01,015,1,40,3664
2011,01015,01,015,1,45,3901
2011,01015,01,015,1,50,4120
2011,01015,01,015,1,55,3996
2011,01015,01,015,1,60,3419
2011,01015,01,015,1,65,2567
2011,01015,01,015,1,70,1868
2011,01015,01,015,1,75,1363
2011,01015,01,015,1,80,842
2011,01015,01,015,1,85,508
2011,01015,01,015,2,0,3419
2011,01015,01,015,2,5,3596
2011,01015,01,015,2,10,3800
2011,01015,01,015,2,15,3809
2011,01015,01,015,2,20,4702
2011,01015,01,015,2,25,3799
2011,01015,01,015,2,30,3697
2011,01015,01,015,2,35,3574
2011,01015,01,015,2,40,3850
2011,01015,01,015,2,45,4014
2011,01015,01,015,2,50,4533
2011,01015,01,015,2,55,4285
2011,01015,01,015,2,60,3928
2011,01015,01,015,2,65,2929
2011,01015,01,015,2,70,2285
2011,01015,01,015,2,75,2004
2011,01015,01,015,2,80,1525
2011,01015,01,015,2,85,1385
2011,01017,01,017,1,0,969
2011,01017,01,017,1,5,1015
2011,01017,01,017,1,10,1111
2011,01017,01,017,1,15,1119
2011,01017,01,017,1,20,1022
2011,01017,01,017,1,25,899
2011,01017,01,017,1,30,886
2011,01017,01,017,1,35,1018
2011,01017,01,017,1,40,1110
2011,01017,01,017,1,45,1143
2011,01017,01,017,1,50,1260
2011,01017,01,017,1,55,1173
2011,01017,01,017,1,60,1118
2011,01017,01,017,1,65,845
2011,01017,01,017,1,70,638
2011,01017,01,017,1,75,437
2011,01017,01,017,1,80,247
2011,01017,01,017,1,85,200
2011,01017,01,017,2,0,975
2011,01017,01,017,2,5,947
2011,01017,01,017,2,10,1064
2011,01017,01,017,2,15,1085
2011,01017,01,017,2,20,982
2011,01017,01,017,2,25,999
2011,01017,01,017,2,30,995
2011,01017,01,017,2,35,1062
2011,01017,01,017,2,40,1125
2011,01017,01,017,2,45,1235
2011,01017,01,017,2,50,1338
2011,01017,01,017,2,55,1340
2011,01017,01,017,2,60,1188
2011,01017,01,017,2,65,1042
2011,01017,01,017,2,70,709
2011,01017,01,017,2,75,654
2011,01017,01,017,2,80,486
2011,01017,01,017,2,85,580
2011,01019,01,019,1,0,691
2011,01019,01,019,1,5,690
2011,01019,01,019,1,10,848
2011,01019,01,019,1,15,847
2011,01019,01,019,1,20,697
2011,01019,01,019,1,25,583
2011,01019,01,019,1,30,688
2011,01019,01,019,1,35,782
2011,01019,01,019,1,40,900
2011,01019,01,019,1,45,977
2011,01019,01,019,1,50,1015
2011,01019,01,019,1,55,952
2011,01019,01,019,1,60,1054
2011,01019,01,019,1,65,784
2011,01019,01,019,1,70,646
2011,01019,01,019,1,75,414
2011,01019,01,019,1,80,197
2011,01019,01,019,1,85,136
2011,01019,01,019,2,0,653
2011,01019,01,019,2,5,791
