year,fips,stateFips,countyFips,sex,age,pop
1997,01001,01,001,1,0,1489
1997,01001,01,001,1,5,1757
1997,01001,01,001,1,10,1834
1997,01001,01,001,1,15,1648
1997,01001,01,001,1,20,1145
1997,01001,01,001,1,25,1319
1997,01001,01,001,1,30,1450
1997,01001,01,001,1,35,1795
1997,01001,01,001,1,40,1643
1997,01001,01,001,1,45,1393
1997,01001,01,001,1,50,1131
1997,01001,01,001,1,55,943
1997,01001,01,001,1,60,812
1997,01001,01,001,1,65,650
1997,01001,01,001,1,70,455
1997,01001,01,001,1,75,308
1997,01001,01,001,1,80,166
1997,01001,01,001,1,85,100
1997,01001,01,001,2,0,1475
1997,01001,01,001,2,5,1630
1997,01001,01,001,2,10,1659
1997,01001,01,001,2,15,1567
1997,01001,01,001,2,20,1142
1997,01001,01,001,2,25,1464
1997,01001,01,001,2,30,1540
1997,01001,01,001,2,35,1916
1997,01001,01,001,2,40,1744
1997,01001,01,001,2,45,1426
1997,01001,01,001,2,50,1243
1997,01001,01,001,2,55,1047
1997,01001,01,001,2,60,859
1997,01001,01,001,2,65,765
1997,01001,01,001,2,70,615
1997,01001,01,001,2,75,472
1997,01001,01,001,2,80,342
1997,01001,01,001,2,85,294
1997,01003,01,003,1,0,4194
1997,01003,01,003,1,5,4649
1997,01003,01,003,1,10,4871
1997,01003,01,003,1,15,4675
1997,01003,01,003,1,20,3350
1997,01003,01,003,1,25,3941
1997,01003,01,003,1,30,4259
1997,01003,01,003,1,35,5012
1997,01003,01,003,1,40,4916
1997,01003,01,003,1,45,4448
1997,01003,01,003,1,50,3869
1997,01003,01,003,1,55,3338
1997,01003,01,003,1,60,3074
1997,01003,01,003,1,65,3131
1997,01003,01,003,1,70,2528
1997,01003,01,003,1,75,1784
1997,01003,01,003,1,80,1020
1997,01003,01,003,1,85,582
1997,01003,01,003,2,0,4049
1997,01003,01,003,2,5,4276
1997,01003,01,003,2,10,4577
1997,01003,01,003,2,15,4370
1997,01003,01,003,2,20,3293
1997,01003,01,003,2,25,4157
1997,01003,01,003,2,30,4410
1997,01003,01,003,2,35,5176
1997,01003,01,003,2,40,5163
1997,01003,01,003,2,45,4717
1997,01003,01,003,2,50,4133
1997,01003,01,003,2,55,3624
1997,01003,01,003,2,60,3374
1997,01003,01,003,2,65,3271
1997,01003,01,003,2,70,2831
1997,01003,01,003,2,75,2252
1997,01003,01,003,2,80,1541
1997,01003,01,003,2,85,1309
1997,01005,01,005,1,0,967
1997,01005,01,005,1,5,1092
1997,01005,01,005,1,10,1072
1997,01005,01,005,1,15,1147
1997,01005,01,005,1,20,1086
1997,01005,01,005,1,25,1185
1997,01005,01,005,1,30,1135
1997,01005,01,005,1,35,1263
1997,01005,01,005,1,40,1152
1997,01005,01,005,1,45,905
1997,01005,01,005,1,50,804
1997,01005,01,005,1,55,621
1997,01005,01,005,1,60,514
1997,01005,01,005,1,65,498
