year,fips,stateFips,countyFips,sex,age,pop
1998,01001,01,001,1,0,1478
1998,01001,01,001,1,5,1795
1998,01001,01,001,1,10,1854
1998,01001,01,001,1,15,1660
1998,01001,01,001,1,20,1166
1998,01001,01,001,1,25,1317
1998,01001,01,001,1,30,1441
1998,01001,01,001,1,35,1853
1998,01001,01,001,1,40,1696
1998,01001,01,001,1,45,1429
1998,01001,01,001,1,50,1165
1998,01001,01,001,1,55,1004
1998,01001,01,001,1,60,854
1998,01001,01,001,1,65,666
1998,01001,01,001,1,70,477
1998,01001,01,001,1,75,325
1998,01001,01,001,1,80,167
1998,01001,01,001,1,85,107
1998,01001,01,001,2,0,1477
1998,01001,01,001,2,5,1668
1998,01001,01,001,2,10,1682
1998,01001,01,001,2,15,1579
1998,01001,01,001,2,20,1146
1998,01001,01,001,2,25,1466
1998,01001,01,001,2,30,1541
1998,01001,01,001,2,35,1974
1998,01001,01,001,2,40,1807
1998,01001,01,001,2,45,1454
1998,01001,01,001,2,50,1285
1998,01001,01,001,2,55,1115
1998,01001,01,001,2,60,903
1998,01001,01,001,2,65,784
1998,01001,01,001,2,70,638
1998,01001,01,001,2,75,494
1998,01001,01,001,2,80,339
1998,01001,01,001,2,85,300
1998,01003,01,003,1,0,4252
1998,01003,01,003,1,5,4771
1998,01003,01,003,1,10,4959
1998,01003,01,003,1,15,4798
1998,01003,01,003,1,20,3466
1998,01003,01,003,1,25,4036
1998,01003,01,003,1,30,4311
1998,01003,01,003,1,35,5174
1998,01003,01,003,1,40,5136
1998,01003,01,003,1,45,4656
1998,01003,01,003,1,50,4114
1998,01003,01,003,1,55,3611
1998,01003,01,003,1,60,3220
1998,01003,01,003,1,65,3180
1998,01003,01,003,1,70,2628
1998,01003,01,003,1,75,1881
1998,01003,01,003,1,80,1050
1998,01003,01,003,1,85,615
1998,01003,01,003,2,0,4095
1998,01003,01,003,2,5,4398
1998,01003,01,003,2,10,4673
1998,01003,01,003,2,15,4481
1998,01003,01,003,2,20,3382
1998,01003,01,003,2,25,4221
1998,01003,01,003,2,30,4411
1998,01003,01,003,2,35,5324
1998,01003,01,003,2,40,5447
1998,01003,01,003,2,45,4899
1998,01003,01,003,2,50,4363
1998,01003,01,003,2,55,3924
1998,01003,01,003,2,60,3523
1998,01003,01,003,2,65,3270
1998,01003,01,003,2,70,2913
1998,01003,01,003,2,75,2362
1998,01003,01,003,2,80,1535
1998,01003,01,003,2,85,1365
1998,01005,01,005,1,0,950
1998,01005,01,005,1,5,1106
1998,01005,01,005,1,10,1067
1998,01005,01,005,1,15,1143
1998,01005,01,005,1,20,1139
1998,01005,01,005,1,25,1231
1998,01005,01,005,1,30,1152
1998,01005,01,005,1,35,1304
1998,01005,01,005,1,40,1194
1998,01005,01,005,1,45,940
1998,01005,01,005,1,50,871
1998,01005,01,005,1,55,657
1998,01005,01,005,1,60,524
1998,01005,01,005,1,65,488
1998,01005,01,005,1,70,397
1998,01005,01,005,1,75,296
1998,01005,01,005,1,80,169
1998,01005,01,005,1,85,119
1998,01005,01,005,2,0,887
1998,01005,01,005,2,5,1016
1998,01005,01,005,2,10,1061
1998,01005,01,005,2,15,1063
1998,01005,01,005,2,20,763
1998,01005,01,005,2,25,870
1998,01005,01,005,2,30,864
1998,01005,01,005,2,35,1064
1998,01005,01,005,2,40,1023
1998,01005,01,005,2,45,934
1998,01005,01,005,2,50,868
1998,01005,01,005,2,55,697
1998,01005,01,005,2,60,608
1998,01005,01,005,2,65,584
1998,01005,01,005,2,70,577
1998,01005,01,005,2,75,515
1998,01005,01,005,2,80,339
1998,01005,01,005,2,85,361
1998,01007,01,007,1,0,732
1998,01007,01,007,1,5,755
1998,01007,01,007,1,10,687
1998,01007,01,007,1,15,761
1998,01007,01,007,1,20,729
1998,01007,01,007,1,25,857
1998,01007,01,007,1,30,822
1998,01007,01,007,1,35,821
1998,01007,01,007,1,40,807
1998,01007,01,007,1,45,711
1998,01007,01,007,1,50,587
1998,01007,01,007,1,55,495
1998,01007,01,007,1,60,408
1998,01007,01,007,1,65,327
1998,01007,01,007,1,70,275
1998,01007,01,007,1,75,184
1998,01007,01,007,1,80,85
1998,01007,01,007,1,85,97
1998,01007,01,007,2,0,648
1998,01007,01,007,2,5,719
1998,01007,01,007,2,10,720
1998,01007,01,007,2,15,659
1998,01007,01,007,2,20,621
1998,01007,01,007,2,25,702
1998,01007,01,007,2,30,698
1998,01007,01,007,2,35,721
1998,01007,01,007,2,40,696
1998,01007,01,007,2,45,622
1998,01007,01,007,2,50,564
1998,01007,01,007,2,55,485
1998,01007,01,007,2,60,433
1998,01007,01,007,2,65,362
1998,01007,01,007,2,70,340
1998,01007,01,007,2,75,329
1998,01007,01,007,2,80,171
1998,01007,01,007,2,85,221
1998,01009,01,009,1,0,1706
1998,01009,01,009,1,5,1775
1998,01009,01,009,1,10,1794
1998,01009,01,009,1,15,1723
1998,01009,01,009,1,20,1506
1998,01009,01,009,1,25,1801
1998,01009,01,009,1,30,1777
1998,01009,01,009,1,35,1976
1998,01009,01,009,1,40,1832
1998,01009,01,009,1,45,1744
1998,01009,01,009,1,50,1495
1998,01009,01,009,1,55,1286
1998,01009,01,009,1,60,1176
1998,01009,01,009,1,65,914
1998,01009,01,009,1,70,749
1998,01009,01,009,1,75,486
1998,01009,01,009,1,80,307
1998,01009,01,009,1,85,201
1998,01009,01,009,2,0,1564
1998,01009,01,009,2,5,1645
1998,01009,01,009,2,10,1692
1998,01009,01,009,2,15,1612
1998,01009,01,009,2,20,1425
1998,01009,01,009,2,25,1678
1998,01009,01,009,2,30,1742
1998,01009,01,009,2,35,1885
1998,01009,01,009,2,40,1809
1998,01009,01,009,2,45,1671
1998,01009,01,009,2,50,1612
1998,01009,01,009,2,55,1391
1998,01009,01,009,2,60,1153
1998,01009,01,009,2,65,1048
1998,01009,01,009,2,70,946
1998,01009,01,009,2,75,721
1998,01009,01,009,2,80,541
1998,01009,01,009,2,85,441
1998,01011,01,011,1,0,396
1998,01011,01,011,1,5,493
1998,01011,01,011,1,10,432
1998,01011,01,011,1,15,456
1998,01011,01,011,1,20,462
1998,01011,01,011,1,25,491
1998,01011,01,011,1,30,436
1998,01011,01,011,1,35,520
1998,01011,01,011,1,40,500
1998,01011,01,011,1,45,427
1998,01011,01,011,1,50,320
1998,01011,01,011,1,55,240
1998,01011,01,011,1,60,217
1998,01011,01,011,1,65,169
1998,01011,01,011,1,70,131
1998,01011,01,011,1,75,130
1998,01011,01,011,1,80,85
1998,01011,01,011,1,85,82
1998,01011,01,011,2,0,394
1998,01011,01,011,2,5,430
1998,01011,01,011,2,10,456
1998,01011,01,011,2,15,448
1998,01011,01,011,2,20,352
1998,01011,01,011,2,25,345
1998,01011,01,011,2,30,331
1998,01011,01,011,2,35,393
1998,01011,01,011,2,40,403
1998,01011,01,011,2,45,349
1998,01011,01,011,2,50,296
1998,01011,01,011,2,55,264
1998,01011,01,011,2,60,226
1998,01011,01,011,2,65,222
1998,01011,01,011,2,70,203
1998,01011,01,011,2,75,211
1998,01011,01,011,2,80,167
1998,01011,01,011,2,85,178
1998,01013,01,013,1,0,711
1998,01013,01,013,1,5,856
1998,01013,01,013,1,10,888
1998,01013,01,013,1,15,930
1998,01013,01,013,1,20,558
1998,01013,01,013,1,25,553
1998,01013,01,013,1,30,591
1998,01013,01,013,1,35,691
1998,01013,01,013,1,40,774
1998,01013,01,013,1,45,715
1998,01013,01,013,1,50,619
1998,01013,01,013,1,55,501
1998,01013,01,013,1,60,444
1998,01013,01,013,1,65,387
1998,01013,01,013,1,70,367
1998,01013,01,013,1,75,251
1998,01013,01,013,1,80,188
1998,01013,01,013,1,85,138
1998,01013,01,013,2,0,709
1998,01013,01,013,2,5,771
1998,01013,01,013,2,10,837
1998,01013,01,013,2,15,942
1998,01013,01,013,2,20,640
1998,01013,01,013,2,25,674
1998,01013,01,013,2,30,662
1998,01013,01,013,2,35,838
1998,01013,01,013,2,40,813
1998,01013,01,013,2,45,780
1998,01013,01,013,2,50,621
1998,01013,01,013,2,55,560
1998,01013,01,013,2,60,510
1998,01013,01,013,2,65,524
1998,01013,01,013,2,70,507
1998,01013,01,013,2,75,437
1998,01013,01,013,2,80,370
1998,01013,01,013,2,85,361
1998,01015,01,015,1,0,3622
1998,01015,01,015,1,5,3916
1998,01015,01,015,1,10,4008
1998,01015,01,015,1,15,4799
1998,01015,01,015,1,20,4669
1998,01015,01,015,1,25,4100
1998,01015,01,015,1,30,3916
1998,01015,01,015,1,35,4418
1998,01015,01,015,1,40,4366
1998,01015,01,015,1,45,4063
1998,01015,01,015,1,50,3596
1998,01015,01,015,1,55,2762
1998,01015,01,015,1,60,2435
1998,01015,01,015,1,65,2088
1998,01015,01,015,1,70,1651
1998,01015,01,015,1,75,1150
1998,01015,01,015,1,80,654
1998,01015,01,015,1,85,412
1998,01015,01,015,2,0,3571
1998,01015,01,015,2,5,3804
1998,01015,01,015,2,10,3763
1998,01015,01,015,2,15,4458
1998,01015,01,015,2,20,4543
1998,01015,01,015,2,25,3920
1998,01015,01,015,2,30,3988
1998,01015,01,015,2,35,4428
1998,01015,01,015,2,40,4645
1998,01015,01,015,2,45,4239
1998,01015,01,015,2,50,3727
1998,01015,01,015,2,55,3122
1998,01015,01,015,2,60,2753
1998,01015,01,015,2,65,2647
1998,01015,01,015,2,70,2476
1998,01015,01,015,2,75,2005
1998,01015,01,015,2,80,1325
1998,01015,01,015,2,85,1140
1998,01017,01,017,1,0,1260
1998,01017,01,017,1,5,1309
1998,01017,01,017,1,10,1279
1998,01017,01,017,1,15,1347
1998,01017,01,017,1,20,1104
1998,01017,01,017,1,25,1176
1998,01017,01,017,1,30,1213
1998,01017,01,017,1,35,1267
1998,01017,01,017,1,40,1272
1998,01017,01,017,1,45,1219
1998,01017,01,017,1,50,1063
1998,01017,01,017,1,55,899
1998,01017,01,017,1,60,758
1998,01017,01,017,1,65,708
1998,01017,01,017,1,70,578
1998,01017,01,017,1,75,448
1998,01017,01,017,1,80,306
1998,01017,01,017,1,85,200
1998,01017,01,017,2,0,1177
1998,01017,01,017,2,5,1323
1998,01017,01,017,2,10,1219
1998,01017,01,017,2,15,1283
1998,01017,01,017,2,20,1151
1998,01017,01,017,2,25,1291
1998,01017,01,017,2,30,1189
1998,01017,01,017,2,35,1325
1998,01017,01,017,2,40,1379
1998,01017,01,017,2,45,1266
1998,01017,01,017,2,50,1179
1998,01017,01,017,2,55,1011
1998,01017,01,017,2,60,883
1998,01017,01,017,2,65,914
1998,01017,01,017,2,70,863
1998,01017,01,017,2,75,796
1998,01017,01,017,2,80,593
1998,01017,01,017,2,85,560
1998,01019,01,019,1,0,719
1998,01019,01,019,1,5,769
1998,01019,01,019,1,10,794
1998,01019,01,019,1,15,730
1998,01019,01,019,1,20,635
1998,01019,01,019,1,25,804
1998,01019,01,019,1,30,798
1998,01019,01,019,1,35,849
1998,01019,01,019,1,40,875
1998,01019,01,019,1,45,801
1998,01019,01,019,1,50,812
1998,01019,01,019,1,55,669
1998,01019,01,019,1,60,659
1998,01019,01,019,1,65,586
1998,01019,01,019,1,70,432
