year,fips,stateFips,countyFips,sex,ethnicity,pop
2002,01001,01,001,1,Hispanic or Latino,395
2002,01001,01,001,1,Not Hispanic or Latino,21967
2002,01001,01,001,2,Hispanic or Latino,345
2002,01001,01,001,2,Not Hispanic or Latino,23202
2002,01003,01,003,1,Hispanic or Latino,1782
2002,01003,01,003,1,Not Hispanic or Latino,70617
2002,01003,01,003,2,Hispanic or Latino,1466
2002,01003,01,003,2,Not Hispanic or Latino,74092
2002,01005,01,005,1,Hispanic or Latino,437
2002,01005,01,005,1,Not Hispanic or Latino,14483
2002,01005,01,005,2,Hispanic or Latino,254
2002,01005,01,005,2,Not Hispanic or Latino,13479
2002,01007,01,007,1,Hispanic or Latino,168
2002,01007,01,007,1,Not Hispanic or Latino,10713
2002,01007,01,007,2,Hispanic or Latino,92
2002,01007,01,007,2,Not Hispanic or Latino,10226
2002,01009,01,009,1,Hispanic or Latino,1781
2002,01009,01,009,1,Not Hispanic or Latino,24394
2002,01009,01,009,2,Hispanic or Latino,1269
2002,01009,01,009,2,Not Hispanic or Latino,25107
2002,01011,01,011,1,Hispanic or Latino,304
2002,01011,01,011,1,Not Hispanic or Latino,5671
2002,01011,01,011,2,Hispanic or Latino,167
2002,01011,01,011,2,Not Hispanic or Latino,5114
2002,01013,01,013,1,Hispanic or Latino,82
2002,01013,01,013,1,Not Hispanic or Latino,9699
2002,01013,01,013,2,Hispanic or Latino,69
2002,01013,01,013,2,Not Hispanic or Latino,10953
2002,01015,01,015,1,Hispanic or Latino,1124
2002,01015,01,015,1,Not Hispanic or Latino,52402
2002,01015,01,015,2,Hispanic or Latino,928
2002,01015,01,015,2,Not Hispanic or Latino,57171
2002,01017,01,017,1,Hispanic or Latino,214
2002,01017,01,017,1,Not Hispanic or Latino,16896
2002,01017,01,017,2,Hispanic or Latino,163
2002,01017,01,017,2,Not Hispanic or Latino,18692
2002,01019,01,019,1,Hispanic or Latino,126
2002,01019,01,019,1,Not Hispanic or Latino,11926
2002,01019,01,019,2,Hispanic or Latino,109
2002,01019,01,019,2,Not Hispanic or Latino,12242
2002,01021,01,021,1,Hispanic or Latino,915
