year,fips,stateFips,countyFips,sex,ethnicity,pop
1994,01001,01,001,1,Hispanic or Latino,148
1994,01001,01,001,1,Not Hispanic or Latino,18418
1994,01001,01,001,2,Hispanic or Latino,157
1994,01001,01,001,2,Not Hispanic or Latino,19463
1994,01003,01,003,1,Hispanic or Latino,714
1994,01003,01,003,1,Not Hispanic or Latino,56125
1994,01003,01,003,2,Hispanic or Latino,679
1994,01003,01,003,2,Not Hispanic or Latino,59047
1994,01005,01,005,1,Hispanic or Latino,80
1994,01005,01,005,1,Not Hispanic or Latino,13758
1994,01005,01,005,2,Hispanic or Latino,65
1994,01005,01,005,2,Not Hispanic or Latino,13848
1994,01007,01,007,1,Hispanic or Latino,32
1994,01007,01,007,1,Not Hispanic or Latino,8990
1994,01007,01,007,2,Hispanic or Latino,22
1994,01007,01,007,2,Not Hispanic or Latino,9009
1994,01009,01,009,1,Hispanic or Latino,396
1994,01009,01,009,1,Not Hispanic or Latino,20484
1994,01009,01,009,2,Hispanic or Latino,234
1994,01009,01,009,2,Not Hispanic or Latino,21406
1994,01011,01,011,1,Hispanic or Latino,35
1994,01011,01,011,1,Not Hispanic or Latino,5655
1994,01011,01,011,2,Hispanic or Latino,30
1994,01011,01,011,2,Not Hispanic or Latino,5650
1994,01013,01,013,1,Hispanic or Latino,16
1994,01013,01,013,1,Not Hispanic or Latino,10199
1994,01013,01,013,2,Hispanic or Latino,29
1994,01013,01,013,2,Not Hispanic or Latino,11607
1994,01015,01,015,1,Hispanic or Latino,792
1994,01015,01,015,1,Not Hispanic or Latino,55303
1994,01015,01,015,2,Hispanic or Latino,621
1994,01015,01,015,2,Not Hispanic or Latino,59445
1994,01017,01,017,1,Hispanic or Latino,60
1994,01017,01,017,1,Not Hispanic or Latino,17453
1994,01017,01,017,2,Hispanic or Latino,57
1994,01017,01,017,2,Not Hispanic or Latino,19496
1994,01019,01,019,1,Hispanic or Latino,38
1994,01019,01,019,1,Not Hispanic or Latino,10379
1994,01019,01,019,2,Hispanic or Latino,31
1994,01019,01,019,2,Not Hispanic or Latino,10766
1994,01021,01,021,1,Hispanic or Latino,121
1994,01021,01,021,1,Not Hispanic or Latino,16810
1994,01021,01,021,2,Hispanic or Latino,115
1994,01021,01,021,2,Not Hispanic or Latino,17693
1994,01023,01,023,1,Hispanic or Latino,19
1994,01023,01,023,1,Not Hispanic or Latino,7631
1994,01023,01,023,2,Hispanic or Latino,21
1994,01023,01,023,2,Not Hispanic or Latino,8544
1994,01025,01,025,1,Hispanic or Latino,40
1994,01025,01,025,1,Not Hispanic or Latino,13133
1994,01025,01,025,2,Hispanic or Latino,50
1994,01025,01,025,2,Not Hispanic or Latino,14423
1994,01027,01,027,1,Hispanic or Latino,19
1994,01027,01,027,1,Not Hispanic or Latino,6512
1994,01027,01,027,2,Hispanic or Latino,23
1994,01027,01,027,2,Not Hispanic or Latino,6999
1994,01029,01,029,1,Hispanic or Latino,30
1994,01029,01,029,1,Not Hispanic or Latino,6409
1994,01029,01,029,2,Hispanic or Latino,17
1994,01029,01,029,2,Not Hispanic or Latino,6574
1994,01031,01,031,1,Hispanic or Latino,347
1994,01031,01,031,1,Not Hispanic or Latino,20500
1994,01031,01,031,2,Hispanic or Latino,280
1994,01031,01,031,2,Not Hispanic or Latino,21539
1994,01033,01,033,1,Hispanic or Latino,117
1994,01033,01,033,1,Not Hispanic or Latino,25503
1994,01033,01,033,2,Hispanic or Latino,126
1994,01033,01,033,2,Not Hispanic or Latino,27708
1994,01035,01,035,1,Hispanic or Latino,24
1994,01035,01,035,1,Not Hispanic or Latino,6739
1994,01035,01,035,2,Hispanic or Latino,21
1994,01035,01,035,2,Not Hispanic or Latino,7537
1994,01037,01,037,1,Hispanic or Latino,4
1994,01037,01,037,1,Not Hispanic or Latino,5891
1994,01037,01,037,2,Hispanic or Latino,9
1994,01037,01,037,2,Not Hispanic or Latino,5890
1994,01039,01,039,1,Hispanic or Latino,70
1994,01039,01,039,1,Not Hispanic or Latino,17566
1994,01039,01,039,2,Hispanic or Latino,59
1994,01039,01,039,2,Not Hispanic or Latino,19413
