year,fips,stateFips,countyFips,sex,age,pop
2009,01001,01,001,1,0,1870
2009,01001,01,001,1,5,2023
2009,01001,01,001,1,10,2218
2009,01001,01,001,1,15,2362
2009,01001,01,001,1,20,1469
2009,01001,01,001,1,25,1469
2009,01001,01,001,1,30,1558
2009,01001,01,001,1,35,1992
2009,01001,01,001,1,40,2015
2009,01001,01,001,1,45,2131
2009,01001,01,001,1,50,1801
2009,01001,01,001,1,55,1494
2009,01001,01,001,1,60,1243
2009,01001,01,001,1,65,994
2009,01001,01,001,1,70,764
2009,01001,01,001,1,75,527
2009,01001,01,001,1,80,277
2009,01001,01,001,1,85,157
2009,01001,01,001,2,0,1714
2009,01001,01,001,2,5,1997
2009,01001,01,001,2,10,2089
2009,01001,01,001,2,15,2249
2009,01001,01,001,2,20,1450
2009,01001,01,001,2,25,1619
2009,01001,01,001,2,30,1695
2009,01001,01,001,2,35,2157
2009,01001,01,001,2,40,2132
2009,01001,01,001,2,45,2154
2009,01001,01,001,2,50,1945
2009,01001,01,001,2,55,1523
2009,01001,01,001,2,60,1424
2009,01001,01,001,2,65,1215
2009,01001,01,001,2,70,909
2009,01001,01,001,2,75,660
2009,01001,01,001,2,80,438
2009,01001,01,001,2,85,401
2009,01003,01,003,1,0,5637
2009,01003,01,003,1,5,5720
2009,01003,01,003,1,10,5951
2009,01003,01,003,1,15,5990
2009,01003,01,003,1,20,4649
2009,01003,01,003,1,25,5091
2009,01003,01,003,1,30,5167
2009,01003,01,003,1,35,5743
2009,01003,01,003,1,40,5806
2009,01003,01,003,1,45,6528
2009,01003,01,003,1,50,6382
2009,01003,01,003,1,55,5735
2009,01003,01,003,1,60,5572
2009,01003,01,003,1,65,4753
2009,01003,01,003,1,70,3587
2009,01003,01,003,1,75,2555
2009,01003,01,003,1,80,1694
2009,01003,01,003,1,85,1141
2009,01003,01,003,2,0,5611
2009,01003,01,003,2,5,5603
2009,01003,01,003,2,10,5825
2009,01003,01,003,2,15,5693
2009,01003,01,003,2,20,4548
2009,01003,01,003,2,25,4960
2009,01003,01,003,2,30,5245
2009,01003,01,003,2,35,5859
2009,01003,01,003,2,40,6051
2009,01003,01,003,2,45,6793
2009,01003,01,003,2,50,6954
2009,01003,01,003,2,55,6392
2009,01003,01,003,2,60,6128
2009,01003,01,003,2,65,5173
2009,01003,01,003,2,70,3818
2009,01003,01,003,2,75,2873
2009,01003,01,003,2,80,2192
2009,01003,01,003,2,85,1987
2009,01005,01,005,1,0,861
2009,01005,01,005,1,5,823
2009,01005,01,005,1,10,853
2009,01005,01,005,1,15,973
2009,01005,01,005,1,20,1059
2009,01005,01,005,1,25,1200
2009,01005,01,005,1,30,1152
2009,01005,01,005,1,35,1077
2009,01005,01,005,1,40,1095
2009,01005,01,005,1,45,1188
2009,01005,01,005,1,50,999
2009,01005,01,005,1,55,925
2009,01005,01,005,1,60,816
2009,01005,01,005,1,65,611
2009,01005,01,005,1,70,428
2009,01005,01,005,1,75,285
