year,fips,stateFips,countyFips,sex,age,pop
2002,01001,01,001,1,0,1506
2002,01001,01,001,1,5,1844
2002,01001,01,001,1,10,2135
2002,01001,01,001,1,15,1784
2002,01001,01,001,1,20,1241
2002,01001,01,001,1,25,1232
2002,01001,01,001,1,30,1536
2002,01001,01,001,1,35,1895
2002,01001,01,001,1,40,2011
2002,01001,01,001,1,45,1602
2002,01001,01,001,1,50,1388
2002,01001,01,001,1,55,1196
2002,01001,01,001,1,60,1025
2002,01001,01,001,1,65,784
2002,01001,01,001,1,70,530
2002,01001,01,001,1,75,357
2002,01001,01,001,1,80,175
2002,01001,01,001,1,85,121
2002,01001,01,001,2,0,1685
2002,01001,01,001,2,5,1752
2002,01001,01,001,2,10,1881
2002,01001,01,001,2,15,1624
2002,01001,01,001,2,20,1264
2002,01001,01,001,2,25,1335
2002,01001,01,001,2,30,1629
2002,01001,01,001,2,35,1997
2002,01001,01,001,2,40,2061
2002,01001,01,001,2,45,1662
2002,01001,01,001,2,50,1435
2002,01001,01,001,2,55,1330
2002,01001,01,001,2,60,1042
2002,01001,01,001,2,65,901
2002,01001,01,001,2,70,723
2002,01001,01,001,2,75,533
2002,01001,01,001,2,80,371
2002,01001,01,001,2,85,322
2002,01003,01,003,1,0,4510
2002,01003,01,003,1,5,4794
2002,01003,01,003,1,10,5482
2002,01003,01,003,1,15,5091
2002,01003,01,003,1,20,3918
2002,01003,01,003,1,25,3849
2002,01003,01,003,1,30,4617
2002,01003,01,003,1,35,5067
2002,01003,01,003,1,40,5709
2002,01003,01,003,1,45,5450
2002,01003,01,003,1,50,4938
2002,01003,01,003,1,55,4490
2002,01003,01,003,1,60,3826
2002,01003,01,003,1,65,3512
2002,01003,01,003,1,70,2958
2002,01003,01,003,1,75,2162
2002,01003,01,003,1,80,1323
2002,01003,01,003,1,85,703
2002,01003,01,003,2,0,4454
2002,01003,01,003,2,5,4672
2002,01003,01,003,2,10,5229
2002,01003,01,003,2,15,4738
2002,01003,01,003,2,20,3896
2002,01003,01,003,2,25,3736
2002,01003,01,003,2,30,4776
2002,01003,01,003,2,35,5367
2002,01003,01,003,2,40,5947
2002,01003,01,003,2,45,5797
2002,01003,01,003,2,50,5187
2002,01003,01,003,2,55,4986
2002,01003,01,003,2,60,4131
2002,01003,01,003,2,65,3589
2002,01003,01,003,2,70,3103
2002,01003,01,003,2,75,2565
2002,01003,01,003,2,80,1802
2002,01003,01,003,2,85,1583
2002,01005,01,005,1,0,919
2002,01005,01,005,1,5,987
2002,01005,01,005,1,10,1028
2002,01005,01,005,1,15,1072
2002,01005,01,005,1,20,1200
2002,01005,01,005,1,25,1166
2002,01005,01,005,1,30,1213
2002,01005,01,005,1,35,1235
2002,01005,01,005,1,40,1149
2002,01005,01,005,1,45,1077
2002,01005,01,005,1,50,1031
2002,01005,01,005,1,55,801
2002,01005,01,005,1,60,551
2002,01005,01,005,1,65,484
2002,01005,01,005,1,70,407
2002,01005,01,005,1,75,306
2002,01005,01,005,1,80,174
2002,01005,01,005,1,85,120
2002,01005,01,005,2,0,868
2002,01005,01,005,2,5,904
2002,01005,01,005,2,10,1046
2002,01005,01,005,2,15,990
2002,01005,01,005,2,20,788
2002,01005,01,005,2,25,707
2002,01005,01,005,2,30,840
2002,01005,01,005,2,35,972
2002,01005,01,005,2,40,982
2002,01005,01,005,2,45,968
2002,01005,01,005,2,50,960
2002,01005,01,005,2,55,831
2002,01005,01,005,2,60,608
2002,01005,01,005,2,65,550
2002,01005,01,005,2,70,571
2002,01005,01,005,2,75,447
2002,01005,01,005,2,80,361
2002,01005,01,005,2,85,340
2002,01007,01,007,1,0,789
2002,01007,01,007,1,5,752
2002,01007,01,007,1,10,756
2002,01007,01,007,1,15,758
2002,01007,01,007,1,20,723
2002,01007,01,007,1,25,814
2002,01007,01,007,1,30,884
2002,01007,01,007,1,35,928
2002,01007,01,007,1,40,811
2002,01007,01,007,1,45,817
2002,01007,01,007,1,50,711
2002,01007,01,007,1,55,601
2002,01007,01,007,1,60,497
2002,01007,01,007,1,65,367
2002,01007,01,007,1,70,290
2002,01007,01,007,1,75,192
2002,01007,01,007,1,80,95
2002,01007,01,007,1,85,96
2002,01007,01,007,2,0,689
2002,01007,01,007,2,5,706
2002,01007,01,007,2,10,797
2002,01007,01,007,2,15,619
2002,01007,01,007,2,20,658
2002,01007,01,007,2,25,675
2002,01007,01,007,2,30,726
2002,01007,01,007,2,35,724
2002,01007,01,007,2,40,732
2002,01007,01,007,2,45,711
2002,01007,01,007,2,50,660
2002,01007,01,007,2,55,586
2002,01007,01,007,2,60,501
2002,01007,01,007,2,65,389
2002,01007,01,007,2,70,342
2002,01007,01,007,2,75,347
2002,01007,01,007,2,80,211
2002,01007,01,007,2,85,245
2002,01009,01,009,1,0,1825
2002,01009,01,009,1,5,1979
