year,fips,stateFips,countyFips,sex,ethnicity,pop
2019,01001,01,001,1,Hispanic or Latino,884
2019,01001,01,001,1,Not Hispanic or Latino,26194
2019,01001,01,001,2,Hispanic or Latino,769
2019,01001,01,001,2,Not Hispanic or Latino,27922
2019,01003,01,003,1,Hispanic or Latino,5413
2019,01003,01,003,1,Not Hispanic or Latino,102983
2019,01003,01,003,2,Hispanic or Latino,4955
2019,01003,01,003,2,Not Hispanic or Latino,110214
2019,01005,01,005,1,Hispanic or Latino,615
2019,01005,01,005,1,Not Hispanic or Latino,12415
2019,01005,01,005,2,Hispanic or Latino,481
2019,01005,01,005,2,Not Hispanic or Latino,11146
2019,01007,01,007,1,Hispanic or Latino,352
2019,01007,01,007,1,Not Hispanic or Latino,11526
2019,01007,01,007,2,Hispanic or Latino,267
2019,01007,01,007,2,Not Hispanic or Latino,10168
2019,01009,01,009,1,Hispanic or Latino,2922
2019,01009,01,009,1,Not Hispanic or Latino,25632
2019,01009,01,009,2,Hispanic or Latino,2546
2019,01009,01,009,2,Not Hispanic or Latino,26740
2019,01011,01,011,1,Hispanic or Latino,442
2019,01011,01,011,1,Not Hispanic or Latino,5105
2019,01011,01,011,2,Hispanic or Latino,406
2019,01011,01,011,2,Not Hispanic or Latino,4191
2019,01013,01,013,1,Hispanic or Latino,153
2019,01013,01,013,1,Not Hispanic or Latino,8923
2019,01013,01,013,2,Hispanic or Latino,143
2019,01013,01,013,2,Not Hispanic or Latino,10282
2019,01015,01,015,1,Hispanic or Latino,2323
2019,01015,01,015,1,Not Hispanic or Latino,52495
2019,01015,01,015,2,Hispanic or Latino,2176
2019,01015,01,015,2,Not Hispanic or Latino,57076
2019,01017,01,017,1,Hispanic or Latino,479
2019,01017,01,017,1,Not Hispanic or Latino,15431
2019,01017,01,017,2,Hispanic or Latino,400
2019,01017,01,017,2,Not Hispanic or Latino,16934
2019,01019,01,019,1,Hispanic or Latino,229
2019,01019,01,019,1,Not Hispanic or Latino,12748
2019,01019,01,019,2,Hispanic or Latino,227
2019,01019,01,019,2,Not Hispanic or Latino,13050
2019,01021,01,021,1,Hispanic or Latino,1917
2019,01021,01,021,1,Not Hispanic or Latino,19814
2019,01021,01,021,2,Hispanic or Latino,1575
2019,01021,01,021,2,Not Hispanic or Latino,21007
2019,01023,01,023,1,Hispanic or Latino,58
2019,01023,01,023,1,Not Hispanic or Latino,5876
2019,01023,01,023,2,Hispanic or Latino,73
2019,01023,01,023,2,Not Hispanic or Latino,6570
2019,01025,01,025,1,Hispanic or Latino,163
2019,01025,01,025,1,Not Hispanic or Latino,11026
2019,01025,01,025,2,Hispanic or Latino,155
2019,01025,01,025,2,Not Hispanic or Latino,12307
2019,01027,01,027,1,Hispanic or Latino,229
2019,01027,01,027,1,Not Hispanic or Latino,6241
2019,01027,01,027,2,Hispanic or Latino,200
2019,01027,01,027,2,Not Hispanic or Latino,6595
2019,01029,01,029,1,Hispanic or Latino,210
2019,01029,01,029,1,Not Hispanic or Latino,7137
2019,01029,01,029,2,Hispanic or Latino,182
2019,01029,01,029,2,Not Hispanic or Latino,7423
2019,01031,01,031,1,Hispanic or Latino,2200
2019,01031,01,031,1,Not Hispanic or Latino,23756
2019,01031,01,031,2,Hispanic or Latino,2048
2019,01031,01,031,2,Not Hispanic or Latino,24635
2019,01033,01,033,1,Hispanic or Latino,888
2019,01033,01,033,1,Not Hispanic or Latino,25524
2019,01033,01,033,2,Hispanic or Latino,816
2019,01033,01,033,2,Not Hispanic or Latino,28013
2019,01035,01,035,1,Hispanic or Latino,153
2019,01035,01,035,1,Not Hispanic or Latino,5586
2019,01035,01,035,2,Hispanic or Latino,136
2019,01035,01,035,2,Not Hispanic or Latino,6180
2019,01037,01,037,1,Hispanic or Latino,154
2019,01037,01,037,1,Not Hispanic or Latino,5209
2019,01037,01,037,2,Hispanic or Latino,126
2019,01037,01,037,2,Not Hispanic or Latino,5188
2019,01039,01,039,1,Hispanic or Latino,344
2019,01039,01,039,1,Not Hispanic or Latino,17588
2019,01039,01,039,2,Hispanic or Latino,346
2019,01039,01,039,2,Not Hispanic or Latino,18804
2019,01041,01,041,1,Hispanic or Latino,182
2019,01041,01,041,1,Not Hispanic or Latino,6537
2019,01041,01,041,2,Hispanic or Latino,144
2019,01041,01,041,2,Not Hispanic or Latino,6948
2019,01043,01,043,1,Hispanic or Latino,1924
2019,01043,01,043,1,Not Hispanic or Latino,39417
2019,01043,01,043,2,Hispanic or Latino,1808
2019,01043,01,043,2,Not Hispanic or Latino,40495
2019,01045,01,045,1,Hispanic or Latino,1798
2019,01045,01,045,1,Not Hispanic or Latino,22453
2019,01045,01,045,2,Hispanic or Latino,1577
2019,01045,01,045,2,Not Hispanic or Latino,23466
2019,01047,01,047,1,Hispanic or Latino,226
2019,01047,01,047,1,Not Hispanic or Latino,16953
2019,01047,01,047,2,Hispanic or Latino,182
2019,01047,01,047,2,Not Hispanic or Latino,19821
2019,01049,01,049,1,Hispanic or Latino,5638
2019,01049,01,049,1,Not Hispanic or Latino,29876
2019,01049,01,049,2,Hispanic or Latino,5098
2019,01049,01,049,2,Not Hispanic or Latino,30894
2019,01051,01,051,1,Hispanic or Latino,1276
2019,01051,01,051,1,Not Hispanic or Latino,38120
2019,01051,01,051,2,Hispanic or Latino,1252
2019,01051,01,051,2,Not Hispanic or Latino,40927
2019,01053,01,053,1,Hispanic or Latino,530
2019,01053,01,053,1,Not Hispanic or Latino,17831
2019,01053,01,053,2,Hispanic or Latino,416
2019,01053,01,053,2,Not Hispanic or Latino,17792
2019,01055,01,055,1,Hispanic or Latino,2295
2019,01055,01,055,1,Not Hispanic or Latino,47282
2019,01055,01,055,2,Hispanic or Latino,2033
2019,01055,01,055,2,Not Hispanic or Latino,50850
2019,01057,01,057,1,Hispanic or Latino,171
2019,01057,01,057,1,Not Hispanic or Latino,7770
2019,01057,01,057,2,Hispanic or Latino,158
2019,01057,01,057,2,Not Hispanic or Latino,8180
2019,01059,01,059,1,Hispanic or Latino,3161
2019,01059,01,059,1,Not Hispanic or Latino,12673
2019,01059,01,059,2,Hispanic or Latino,2559
2019,01059,01,059,2,Not Hispanic or Latino,13194
2019,01061,01,061,1,Hispanic or Latino,582
2019,01061,01,061,1,Not Hispanic or Latino,12236
2019,01061,01,061,2,Hispanic or Latino,510
2019,01061,01,061,2,Not Hispanic or Latino,12981
2019,01063,01,063,1,Hispanic or Latino,73
2019,01063,01,063,1,Not Hispanic or Latino,3719
2019,01063,01,063,2,Hispanic or Latino,63
2019,01063,01,063,2,Not Hispanic or Latino,4249
2019,01065,01,065,1,Hispanic or Latino,112
2019,01065,01,065,1,Not Hispanic or Latino,6840
2019,01065,01,065,2,Hispanic or Latino,97
2019,01065,01,065,2,Not Hispanic or Latino,7620
2019,01067,01,067,1,Hispanic or Latino,239
2019,01067,01,067,1,Not Hispanic or Latino,8034
2019,01067,01,067,2,Hispanic or Latino,225
2019,01067,01,067,2,Not Hispanic or Latino,8627
2019,01069,01,069,1,Hispanic or Latino,1920
2019,01069,01,069,1,Not Hispanic or Latino,48879
2019,01069,01,069,2,Hispanic or Latino,1717
2019,01069,01,069,2,Not Hispanic or Latino,53724
2019,01071,01,071,1,Hispanic or Latino,820
2019,01071,01,071,1,Not Hispanic or Latino,24550
2019,01071,01,071,2,Hispanic or Latino,764
2019,01071,01,071,2,Not Hispanic or Latino,25538
2019,01073,01,073,1,Hispanic or Latino,13895
2019,01073,01,073,1,Not Hispanic or Latino,297174
2019,01073,01,073,2,Hispanic or Latino,12546
2019,01073,01,073,2,Not Hispanic or Latino,334924
2019,01075,01,075,1,Hispanic or Latino,144
2019,01075,01,075,1,Not Hispanic or Latino,6639
2019,01075,01,075,2,Hispanic or Latino,118
2019,01075,01,075,2,Not Hispanic or Latino,6916
2019,01077,01,077,1,Hispanic or Latino,1299
2019,01077,01,077,1,Not Hispanic or Latino,43294
2019,01077,01,077,2,Hispanic or Latino,1358
2019,01077,01,077,2,Not Hispanic or Latino,47077
2019,01079,01,079,1,Hispanic or Latino,395
2019,01079,01,079,1,Not Hispanic or Latino,15590
2019,01079,01,079,2,Hispanic or Latino,373
2019,01079,01,079,2,Not Hispanic or Latino,16493
2019,01081,01,081,1,Hispanic or Latino,3301
2019,01081,01,081,1,Not Hispanic or Latino,77813
2019,01081,01,081,2,Hispanic or Latino,2857
2019,01081,01,081,2,Not Hispanic or Latino,81044
2019,01083,01,083,1,Hispanic or Latino,3088
2019,01083,01,083,1,Not Hispanic or Latino,46470
2019,01083,01,083,2,Hispanic or Latino,2930
2019,01083,01,083,2,Not Hispanic or Latino,46648
2019,01085,01,085,1,Hispanic or Latino,86
2019,01085,01,085,1,Not Hispanic or Latino,4495
2019,01085,01,085,2,Hispanic or Latino,99
2019,01085,01,085,2,Not Hispanic or Latino,5046
2019,01087,01,087,1,Hispanic or Latino,191
2019,01087,01,087,1,Not Hispanic or Latino,8038
2019,01087,01,087,2,Hispanic or Latino,157
2019,01087,01,087,2,Not Hispanic or Latino,9679
2019,01089,01,089,1,Hispanic or Latino,9760
2019,01089,01,089,1,Not Hispanic or Latino,172444
2019,01089,01,089,2,Hispanic or Latino,9272
2019,01089,01,089,2,Not Hispanic or Latino,181071
2019,01091,01,091,1,Hispanic or Latino,281
2019,01091,01,091,1,Not Hispanic or Latino,8639
2019,01091,01,091,2,Hispanic or Latino,248
2019,01091,01,091,2,Not Hispanic or Latino,9751
2019,01093,01,093,1,Hispanic or Latino,406
2019,01093,01,093,1,Not Hispanic or Latino,14351
2019,01093,01,093,2,Hispanic or Latino,350
2019,01093,01,093,2,Not Hispanic or Latino,14719
2019,01095,01,095,1,Hispanic or Latino,7569
2019,01095,01,095,1,Not Hispanic or Latino,40095
2019,01095,01,095,2,Hispanic or Latino,6421
2019,01095,01,095,2,Not Hispanic or Latino,42666
2019,01097,01,097,1,Hispanic or Latino,6209
2019,01097,01,097,1,Not Hispanic or Latino,190495
2019,01097,01,097,2,Hispanic or Latino,5923
2019,01097,01,097,2,Not Hispanic or Latino,210889
2019,01099,01,099,1,Hispanic or Latino,177
2019,01099,01,099,1,Not Hispanic or Latino,9664
2019,01099,01,099,2,Hispanic or Latino,176
2019,01099,01,099,2,Not Hispanic or Latino,10672
2019,01101,01,101,1,Hispanic or Latino,4237
2019,01101,01,101,1,Not Hispanic or Latino,102070
2019,01101,01,101,2,Hispanic or Latino,3948
2019,01101,01,101,2,Not Hispanic or Latino,115819
2019,01103,01,103,1,Hispanic or Latino,5579
2019,01103,01,103,1,Not Hispanic or Latino,53218
2019,01103,01,103,2,Hispanic or Latino,4699
2019,01103,01,103,2,Not Hispanic or Latino,56134
2019,01105,01,105,1,Hispanic or Latino,70
2019,01105,01,105,1,Not Hispanic or Latino,4092
2019,01105,01,105,2,Hispanic or Latino,73
2019,01105,01,105,2,Not Hispanic or Latino,4705
