year,fips,stateFips,countyFips,sex,age,pop
1996,01001,01,001,1,0,1482
1996,01001,01,001,1,5,1681
1996,01001,01,001,1,10,1787
1996,01001,01,001,1,15,1612
1996,01001,01,001,1,20,1153
1996,01001,01,001,1,25,1293
1996,01001,01,001,1,30,1467
1996,01001,01,001,1,35,1735
1996,01001,01,001,1,40,1567
1996,01001,01,001,1,45,1386
1996,01001,01,001,1,50,1048
1996,01001,01,001,1,55,907
1996,01001,01,001,1,60,779
1996,01001,01,001,1,65,633
1996,01001,01,001,1,70,446
1996,01001,01,001,1,75,299
1996,01001,01,001,1,80,165
1996,01001,01,001,1,85,95
1996,01001,01,001,2,0,1456
1996,01001,01,001,2,5,1561
1996,01001,01,001,2,10,1617
1996,01001,01,001,2,15,1536
1996,01001,01,001,2,20,1146
1996,01001,01,001,2,25,1431
1996,01001,01,001,2,30,1565
1996,01001,01,001,2,35,1851
1996,01001,01,001,2,40,1672
1996,01001,01,001,2,45,1426
1996,01001,01,001,2,50,1149
1996,01001,01,001,2,55,999
1996,01001,01,001,2,60,825
1996,01001,01,001,2,65,744
1996,01001,01,001,2,70,606
1996,01001,01,001,2,75,458
1996,01001,01,001,2,80,340
1996,01001,01,001,2,85,290
1996,01003,01,003,1,0,4097
1996,01003,01,003,1,5,4415
1996,01003,01,003,1,10,4700
1996,01003,01,003,1,15,4512
1996,01003,01,003,1,20,3310
1996,01003,01,003,1,25,3802
1996,01003,01,003,1,30,4253
1996,01003,01,003,1,35,4862
1996,01003,01,003,1,40,4671
1996,01003,01,003,1,45,4360
1996,01003,01,003,1,50,3465
1996,01003,01,003,1,55,3158
1996,01003,01,003,1,60,2962
1996,01003,01,003,1,65,3056
1996,01003,01,003,1,70,2461
1996,01003,01,003,1,75,1684
1996,01003,01,003,1,80,975
1996,01003,01,003,1,85,547
1996,01003,01,003,2,0,3959
1996,01003,01,003,2,5,4067
1996,01003,01,003,2,10,4412
1996,01003,01,003,2,15,4214
1996,01003,01,003,2,20,3261
1996,01003,01,003,2,25,4021
1996,01003,01,003,2,30,4406
1996,01003,01,003,2,35,5040
1996,01003,01,003,2,40,4867
1996,01003,01,003,2,45,4639
1996,01003,01,003,2,50,3696
1996,01003,01,003,2,55,3402
1996,01003,01,003,2,60,3272
1996,01003,01,003,2,65,3222
1996,01003,01,003,2,70,2768
1996,01003,01,003,2,75,2145
1996,01003,01,003,2,80,1493
1996,01003,01,003,2,85,1238
1996,01005,01,005,1,0,982
1996,01005,01,005,1,5,1076
1996,01005,01,005,1,10,1079
1996,01005,01,005,1,15,1146
1996,01005,01,005,1,20,1081
1996,01005,01,005,1,25,1166
1996,01005,01,005,1,30,1146
1996,01005,01,005,1,35,1264
1996,01005,01,005,1,40,1128
1996,01005,01,005,1,45,896
1996,01005,01,005,1,50,727
1996,01005,01,005,1,55,604
1996,01005,01,005,1,60,512
1996,01005,01,005,1,65,500
1996,01005,01,005,1,70,399
1996,01005,01,005,1,75,299
1996,01005,01,005,1,80,175
1996,01005,01,005,1,85,112
1996,01005,01,005,2,0,918
1996,01005,01,005,2,5,1015
1996,01005,01,005,2,10,1057
1996,01005,01,005,2,15,1047
1996,01005,01,005,2,20,798
1996,01005,01,005,2,25,875
1996,01005,01,005,2,30,893
1996,01005,01,005,2,35,1071
1996,01005,01,005,2,40,1012
1996,01005,01,005,2,45,908
1996,01005,01,005,2,50,750
1996,01005,01,005,2,55,644
1996,01005,01,005,2,60,607
1996,01005,01,005,2,65,620
1996,01005,01,005,2,70,589
1996,01005,01,005,2,75,504
1996,01005,01,005,2,80,357
1996,01005,01,005,2,85,341
1996,01007,01,007,1,0,698
1996,01007,01,007,1,5,727
1996,01007,01,007,1,10,696
1996,01007,01,007,1,15,752
1996,01007,01,007,1,20,708
1996,01007,01,007,1,25,769
1996,01007,01,007,1,30,774
1996,01007,01,007,1,35,771
1996,01007,01,007,1,40,738
1996,01007,01,007,1,45,687
1996,01007,01,007,1,50,485
1996,01007,01,007,1,55,435
1996,01007,01,007,1,60,383
1996,01007,01,007,1,65,311
1996,01007,01,007,1,70,247
1996,01007,01,007,1,75,175
1996,01007,01,007,1,80,91
1996,01007,01,007,1,85,89
1996,01007,01,007,2,0,636
1996,01007,01,007,2,5,675
1996,01007,01,007,2,10,710
1996,01007,01,007,2,15,667
1996,01007,01,007,2,20,621
1996,01007,01,007,2,25,657
1996,01007,01,007,2,30,691
1996,01007,01,007,2,35,698
1996,01007,01,007,2,40,656
1996,01007,01,007,2,45,622
1996,01007,01,007,2,50,495
1996,01007,01,007,2,55,435
1996,01007,01,007,2,60,400
1996,01007,01,007,2,65,364
1996,01007,01,007,2,70,330
1996,01007,01,007,2,75,308
1996,01007,01,007,2,80,178
1996,01007,01,007,2,85,206
1996,01009,01,009,1,0,1582
1996,01009,01,009,1,5,1583
1996,01009,01,009,1,10,1676
1996,01009,01,009,1,15,1623
1996,01009,01,009,1,20,1429
1996,01009,01,009,1,25,1656
1996,01009,01,009,1,30,1695
1996,01009,01,009,1,35,1837
1996,01009,01,009,1,40,1660
1996,01009,01,009,1,45,1667
1996,01009,01,009,1,50,1298
1996,01009,01,009,1,55,1126
1996,01009,01,009,1,60,1054
1996,01009,01,009,1,65,867
1996,01009,01,009,1,70,696
1996,01009,01,009,1,75,470
1996,01009,01,009,1,80,292
1996,01009,01,009,1,85,180
1996,01009,01,009,2,0,1462
1996,01009,01,009,2,5,1512
1996,01009,01,009,2,10,1593
1996,01009,01,009,2,15,1518
1996,01009,01,009,2,20,1362
1996,01009,01,009,2,25,1563
1996,01009,01,009,2,30,1688
1996,01009,01,009,2,35,1771
1996,01009,01,009,2,40,1675
1996,01009,01,009,2,45,1627
1996,01009,01,009,2,50,1382
1996,01009,01,009,2,55,1200
1996,01009,01,009,2,60,1049
1996,01009,01,009,2,65,1013
1996,01009,01,009,2,70,920
1996,01009,01,009,2,75,679
1996,01009,01,009,2,80,537
1996,01009,01,009,2,85,402
1996,01011,01,011,1,0,425
1996,01011,01,011,1,5,483
1996,01011,01,011,1,10,442
1996,01011,01,011,1,15,452
1996,01011,01,011,1,20,458
1996,01011,01,011,1,25,486
1996,01011,01,011,1,30,464
1996,01011,01,011,1,35,529
1996,01011,01,011,1,40,459
1996,01011,01,011,1,45,394
1996,01011,01,011,1,50,277
1996,01011,01,011,1,55,219
1996,01011,01,011,1,60,202
1996,01011,01,011,1,65,170
1996,01011,01,011,1,70,135
1996,01011,01,011,1,75,127
1996,01011,01,011,1,80,86
1996,01011,01,011,1,85,72
1996,01011,01,011,2,0,434
1996,01011,01,011,2,5,430
1996,01011,01,011,2,10,465
1996,01011,01,011,2,15,455
1996,01011,01,011,2,20,359
1996,01011,01,011,2,25,342
1996,01011,01,011,2,30,352
1996,01011,01,011,2,35,399
1996,01011,01,011,2,40,385
1996,01011,01,011,2,45,338
1996,01011,01,011,2,50,261
1996,01011,01,011,2,55,253
1996,01011,01,011,2,60,223
1996,01011,01,011,2,65,233
1996,01011,01,011,2,70,218
1996,01011,01,011,2,75,210
1996,01011,01,011,2,80,173
1996,01011,01,011,2,85,164
1996,01013,01,013,1,0,760
1996,01013,01,013,1,5,875
1996,01013,01,013,1,10,912
1996,01013,01,013,1,15,934
1996,01013,01,013,1,20,571
1996,01013,01,013,1,25,567
1996,01013,01,013,1,30,646
1996,01013,01,013,1,35,724
1996,01013,01,013,1,40,741
1996,01013,01,013,1,45,702
1996,01013,01,013,1,50,543
1996,01013,01,013,1,55,467
1996,01013,01,013,1,60,437
1996,01013,01,013,1,65,398
1996,01013,01,013,1,70,379
1996,01013,01,013,1,75,250
1996,01013,01,013,1,80,190
1996,01013,01,013,1,85,133
1996,01013,01,013,2,0,756
1996,01013,01,013,2,5,800
1996,01013,01,013,2,10,865
1996,01013,01,013,2,15,930
1996,01013,01,013,2,20,656
1996,01013,01,013,2,25,682
