year,fips,stateFips,countyFips,sex,ethnicity,pop
1998,01001,01,001,1,Hispanic or Latino,259
1998,01001,01,001,1,Not Hispanic or Latino,20195
1998,01001,01,001,2,Hispanic or Latino,220
1998,01001,01,001,2,Not Hispanic or Latino,21432
1998,01003,01,003,1,Hispanic or Latino,1136
1998,01003,01,003,1,Not Hispanic or Latino,64722
1998,01003,01,003,2,Hispanic or Latino,981
1998,01003,01,003,2,Not Hispanic or Latino,67605
1998,01005,01,005,1,Hispanic or Latino,212
1998,01005,01,005,1,Not Hispanic or Latino,14535
1998,01005,01,005,2,Hispanic or Latino,110
1998,01005,01,005,2,Not Hispanic or Latino,13984
1998,01007,01,007,1,Hispanic or Latino,62
1998,01007,01,007,1,Not Hispanic or Latino,10078
1998,01007,01,007,2,Hispanic or Latino,33
1998,01007,01,007,2,Not Hispanic or Latino,9678
1998,01009,01,009,1,Hispanic or Latino,1062
1998,01009,01,009,1,Not Hispanic or Latino,23186
1998,01009,01,009,2,Hispanic or Latino,683
1998,01009,01,009,2,Not Hispanic or Latino,23893
1998,01011,01,011,1,Hispanic or Latino,72
1998,01011,01,011,1,Not Hispanic or Latino,5915
1998,01011,01,011,2,Hispanic or Latino,42
1998,01011,01,011,2,Not Hispanic or Latino,5626
1998,01013,01,013,1,Hispanic or Latino,30
1998,01013,01,013,1,Not Hispanic or Latino,10132
1998,01013,01,013,2,Hispanic or Latino,30
1998,01013,01,013,2,Not Hispanic or Latino,11526
1998,01015,01,015,1,Hispanic or Latino,1107
1998,01015,01,015,1,Not Hispanic or Latino,55518
1998,01015,01,015,2,Hispanic or Latino,812
1998,01015,01,015,2,Not Hispanic or Latino,59742
1998,01017,01,017,1,Hispanic or Latino,94
1998,01017,01,017,1,Not Hispanic or Latino,17312
1998,01017,01,017,2,Hispanic or Latino,77
1998,01017,01,017,2,Not Hispanic or Latino,19325
1998,01019,01,019,1,Hispanic or Latino,73
1998,01019,01,019,1,Not Hispanic or Latino,11397
1998,01019,01,019,2,Hispanic or Latino,59
1998,01019,01,019,2,Not Hispanic or Latino,11822
1998,01021,01,021,1,Hispanic or Latino,412
1998,01021,01,021,1,Not Hispanic or Latino,18290
1998,01021,01,021,2,Hispanic or Latino,261
1998,01021,01,021,2,Not Hispanic or Latino,19106
1998,01023,01,023,1,Hispanic or Latino,25
1998,01023,01,023,1,Not Hispanic or Latino,7589
1998,01023,01,023,2,Hispanic or Latino,21
1998,01023,01,023,2,Not Hispanic or Latino,8516
1998,01025,01,025,1,Hispanic or Latino,65
1998,01025,01,025,1,Not Hispanic or Latino,13098
1998,01025,01,025,2,Hispanic or Latino,58
1998,01025,01,025,2,Not Hispanic or Latino,14535
1998,01027,01,027,1,Hispanic or Latino,61
1998,01027,01,027,1,Not Hispanic or Latino,6785
1998,01027,01,027,2,Hispanic or Latino,39
1998,01027,01,027,2,Not Hispanic or Latino,7233
1998,01029,01,029,1,Hispanic or Latino,76
1998,01029,01,029,1,Not Hispanic or Latino,6847
1998,01029,01,029,2,Hispanic or Latino,32
1998,01029,01,029,2,Not Hispanic or Latino,6966
1998,01031,01,031,1,Hispanic or Latino,525
1998,01031,01,031,1,Not Hispanic or Latino,20743
1998,01031,01,031,2,Hispanic or Latino,416
1998,01031,01,031,2,Not Hispanic or Latino,21825
1998,01033,01,033,1,Hispanic or Latino,231
1998,01033,01,033,1,Not Hispanic or Latino,26079
1998,01033,01,033,2,Hispanic or Latino,216
1998,01033,01,033,2,Not Hispanic or Latino,28402
1998,01035,01,035,1,Hispanic or Latino,23
1998,01035,01,035,1,Not Hispanic or Latino,6707
1998,01035,01,035,2,Hispanic or Latino,20
1998,01035,01,035,2,Not Hispanic or Latino,7492
1998,01037,01,037,1,Hispanic or Latino,10
1998,01037,01,037,1,Not Hispanic or Latino,6042
1998,01037,01,037,2,Hispanic or Latino,15
1998,01037,01,037,2,Not Hispanic or Latino,5940
1998,01039,01,039,1,Hispanic or Latino,108
1998,01039,01,039,1,Not Hispanic or Latino,17935
1998,01039,01,039,2,Hispanic or Latino,76
1998,01039,01,039,2,Not Hispanic or Latino,19657
1998,01041,01,041,1,Hispanic or Latino,19
1998,01041,01,041,1,Not Hispanic or Latino,6411
1998,01041,01,041,2,Hispanic or Latino,20
1998,01041,01,041,2,Not Hispanic or Latino,7149
1998,01043,01,043,1,Hispanic or Latino,714
1998,01043,01,043,1,Not Hispanic or Latino,36750
1998,01043,01,043,2,Hispanic or Latino,478
1998,01043,01,043,2,Not Hispanic or Latino,38255
1998,01045,01,045,1,Hispanic or Latino,765
1998,01045,01,045,1,Not Hispanic or Latino,23561
1998,01045,01,045,2,Hispanic or Latino,715
1998,01045,01,045,2,Not Hispanic or Latino,23950
1998,01047,01,047,1,Hispanic or Latino,73
1998,01047,01,047,1,Not Hispanic or Latino,21216
1998,01047,01,047,2,Hispanic or Latino,99
1998,01047,01,047,2,Not Hispanic or Latino,25376
1998,01049,01,049,1,Hispanic or Latino,1248
1998,01049,01,049,1,Not Hispanic or Latino,29105
1998,01049,01,049,2,Hispanic or Latino,853
1998,01049,01,049,2,Not Hispanic or Latino,31119
1998,01051,01,051,1,Hispanic or Latino,343
1998,01051,01,051,1,Not Hispanic or Latino,31234
1998,01051,01,051,2,Hispanic or Latino,269
1998,01051,01,051,2,Not Hispanic or Latino,30705
1998,01053,01,053,1,Hispanic or Latino,158
1998,01053,01,053,1,Not Hispanic or Latino,19034
1998,01053,01,053,2,Hispanic or Latino,121
1998,01053,01,053,2,Not Hispanic or Latino,18832
1998,01055,01,055,1,Hispanic or Latino,752
1998,01055,01,055,1,Not Hispanic or Latino,49077
1998,01055,01,055,2,Hispanic or Latino,544
1998,01055,01,055,2,Not Hispanic or Latino,53994
1998,01057,01,057,1,Hispanic or Latino,61
1998,01057,01,057,1,Not Hispanic or Latino,8852
1998,01057,01,057,2,Hispanic or Latino,39
1998,01057,01,057,2,Not Hispanic or Latino,9513
1998,01059,01,059,1,Hispanic or Latino,766
1998,01059,01,059,1,Not Hispanic or Latino,14223
1998,01059,01,059,2,Hispanic or Latino,502
1998,01059,01,059,2,Not Hispanic or Latino,15430
1998,01061,01,061,1,Hispanic or Latino,217
1998,01061,01,061,1,Not Hispanic or Latino,12103
1998,01061,01,061,2,Hispanic or Latino,122
1998,01061,01,061,2,Not Hispanic or Latino,12923
1998,01063,01,063,1,Hispanic or Latino,6
1998,01063,01,063,1,Not Hispanic or Latino,4700
1998,01063,01,063,2,Hispanic or Latino,11
1998,01063,01,063,2,Not Hispanic or Latino,5350
1998,01065,01,065,1,Hispanic or Latino,29
1998,01065,01,065,1,Not Hispanic or Latino,7885
1998,01065,01,065,2,Hispanic or Latino,41
1998,01065,01,065,2,Not Hispanic or Latino,8907
1998,01067,01,067,1,Hispanic or Latino,73
1998,01067,01,067,1,Not Hispanic or Latino,7563
1998,01067,01,067,2,Hispanic or Latino,65
1998,01067,01,067,2,Not Hispanic or Latino,8392
1998,01069,01,069,1,Hispanic or Latino,481
1998,01069,01,069,1,Not Hispanic or Latino,41053
1998,01069,01,069,2,Hispanic or Latino,435
1998,01069,01,069,2,Not Hispanic or Latino,45500
1998,01071,01,071,1,Hispanic or Latino,253
1998,01071,01,071,1,Not Hispanic or Latino,25519
1998,01071,01,071,2,Hispanic or Latino,203
1998,01071,01,071,2,Not Hispanic or Latino,27001
1998,01073,01,073,1,Hispanic or Latino,4704
1998,01073,01,073,1,Not Hispanic or Latino,307771
1998,01073,01,073,2,Hispanic or Latino,3379
1998,01073,01,073,2,Not Hispanic or Latino,348603
1998,01075,01,075,1,Hispanic or Latino,69
1998,01075,01,075,1,Not Hispanic or Latino,7566
1998,01075,01,075,2,Hispanic or Latino,54
1998,01075,01,075,2,Not Hispanic or Latino,8166
1998,01077,01,077,1,Hispanic or Latino,401
1998,01077,01,077,1,Not Hispanic or Latino,41271
1998,01077,01,077,2,Hispanic or Latino,324
1998,01077,01,077,2,Not Hispanic or Latino,45117
1998,01079,01,079,1,Hispanic or Latino,128
1998,01079,01,079,1,Not Hispanic or Latino,16606
1998,01079,01,079,2,Hispanic or Latino,114
1998,01079,01,079,2,Not Hispanic or Latino,17273
1998,01081,01,081,1,Hispanic or Latino,715
1998,01081,01,081,1,Not Hispanic or Latino,53448
1998,01081,01,081,2,Hispanic or Latino,608
1998,01081,01,081,2,Not Hispanic or Latino,55165
1998,01083,01,083,1,Hispanic or Latino,717
1998,01083,01,083,1,Not Hispanic or Latino,31563
1998,01083,01,083,2,Hispanic or Latino,455
1998,01083,01,083,2,Not Hispanic or Latino,30994
1998,01085,01,085,1,Hispanic or Latino,21
1998,01085,01,085,1,Not Hispanic or Latino,6155
1998,01085,01,085,2,Hispanic or Latino,15
1998,01085,01,085,2,Not Hispanic or Latino,7048
1998,01087,01,087,1,Hispanic or Latino,52
1998,01087,01,087,1,Not Hispanic or Latino,10979
1998,01087,01,087,2,Hispanic or Latino,40
1998,01087,01,087,2,Not Hispanic or Latino,12970
1998,01089,01,089,1,Hispanic or Latino,2565
1998,01089,01,089,1,Not Hispanic or Latino,130748
1998,01089,01,089,2,Hispanic or Latino,2214
1998,01089,01,089,2,Not Hispanic or Latino,137271
1998,01091,01,091,1,Hispanic or Latino,51
1998,01091,01,091,1,Not Hispanic or Latino,10627
1998,01091,01,091,2,Hispanic or Latino,63
1998,01091,01,091,2,Not Hispanic or Latino,12012
1998,01093,01,093,1,Hispanic or Latino,94
1998,01093,01,093,1,Not Hispanic or Latino,15477
1998,01093,01,093,2,Hispanic or Latino,112
1998,01093,01,093,2,Not Hispanic or Latino,15856
1998,01095,01,095,1,Hispanic or Latino,1613
1998,01095,01,095,1,Not Hispanic or Latino,37756
