year,fips,stateFips,countyFips,sex,ethnicity,pop
1991,01001,01,001,1,Hispanic or Latino,105
1991,01001,01,001,1,Not Hispanic or Latino,16919
1991,01001,01,001,2,Hispanic or Latino,122
1991,01001,01,001,2,Not Hispanic or Latino,17864
1991,01003,01,003,1,Hispanic or Latino,529
1991,01003,01,003,1,Not Hispanic or Latino,49285
1991,01003,01,003,2,Hispanic or Latino,542
1991,01003,01,003,2,Not Hispanic or Latino,52064
1991,01005,01,005,1,Hispanic or Latino,62
1991,01005,01,005,1,Not Hispanic or Latino,12847
1991,01005,01,005,2,Hispanic or Latino,53
1991,01005,01,005,2,Not Hispanic or Latino,13544
1991,01007,01,007,1,Hispanic or Latino,21
1991,01007,01,007,1,Not Hispanic or Latino,8371
1991,01007,01,007,2,Hispanic or Latino,15
1991,01007,01,007,2,Not Hispanic or Latino,8664
1991,01009,01,009,1,Hispanic or Latino,209
1991,01009,01,009,1,Not Hispanic or Latino,19420
1991,01009,01,009,2,Hispanic or Latino,120
1991,01009,01,009,2,Not Hispanic or Latino,20441
1991,01011,01,011,1,Hispanic or Latino,32
1991,01011,01,011,1,Not Hispanic or Latino,5490
1991,01011,01,011,2,Hispanic or Latino,25
1991,01011,01,011,2,Not Hispanic or Latino,5641
1991,01013,01,013,1,Hispanic or Latino,18
1991,01013,01,013,1,Not Hispanic or Latino,10139
1991,01013,01,013,2,Hispanic or Latino,35
1991,01013,01,013,2,Not Hispanic or Latino,11563
1991,01015,01,015,1,Hispanic or Latino,655
1991,01015,01,015,1,Not Hispanic or Latino,54909
1991,01015,01,015,2,Hispanic or Latino,549
1991,01015,01,015,2,Not Hispanic or Latino,59134
1991,01017,01,017,1,Hispanic or Latino,45
1991,01017,01,017,1,Not Hispanic or Latino,17343
1991,01017,01,017,2,Hispanic or Latino,60
1991,01017,01,017,2,Not Hispanic or Latino,19465
1991,01019,01,019,1,Hispanic or Latino,30
1991,01019,01,019,1,Not Hispanic or Latino,9725
1991,01019,01,019,2,Hispanic or Latino,23
1991,01019,01,019,2,Not Hispanic or Latino,10098
1991,01021,01,021,1,Hispanic or Latino,64
1991,01021,01,021,1,Not Hispanic or Latino,16075
1991,01021,01,021,2,Hispanic or Latino,65
1991,01021,01,021,2,Not Hispanic or Latino,16996
1991,01023,01,023,1,Hispanic or Latino,14
1991,01023,01,023,1,Not Hispanic or Latino,7576
1991,01023,01,023,2,Hispanic or Latino,24
1991,01023,01,023,2,Not Hispanic or Latino,8430
1991,01025,01,025,1,Hispanic or Latino,38
1991,01025,01,025,1,Not Hispanic or Latino,13036
1991,01025,01,025,2,Hispanic or Latino,53
1991,01025,01,025,2,Not Hispanic or Latino,14264
1991,01027,01,027,1,Hispanic or Latino,10
1991,01027,01,027,1,Not Hispanic or Latino,6404
1991,01027,01,027,2,Hispanic or Latino,15
1991,01027,01,027,2,Not Hispanic or Latino,6885
1991,01029,01,029,1,Hispanic or Latino,21
1991,01029,01,029,1,Not Hispanic or Latino,6235
1991,01029,01,029,2,Hispanic or Latino,14
1991,01029,01,029,2,Not Hispanic or Latino,6414
1991,01031,01,031,1,Hispanic or Latino,247
1991,01031,01,031,1,Not Hispanic or Latino,19555
1991,01031,01,031,2,Hispanic or Latino,215
1991,01031,01,031,2,Not Hispanic or Latino,20560
1991,01033,01,033,1,Hispanic or Latino,90
1991,01033,01,033,1,Not Hispanic or Latino,25106
1991,01033,01,033,2,Hispanic or Latino,94
1991,01033,01,033,2,Not Hispanic or Latino,27267
1991,01035,01,035,1,Hispanic or Latino,27
1991,01035,01,035,1,Not Hispanic or Latino,6732
1991,01035,01,035,2,Hispanic or Latino,29
1991,01035,01,035,2,Not Hispanic or Latino,7543
1991,01037,01,037,1,Hispanic or Latino,3
1991,01037,01,037,1,Not Hispanic or Latino,5480
1991,01037,01,037,2,Hispanic or Latino,11
1991,01037,01,037,2,Not Hispanic or Latino,5676
1991,01039,01,039,1,Hispanic or Latino,62
1991,01039,01,039,1,Not Hispanic or Latino,17278
1991,01039,01,039,2,Hispanic or Latino,57
1991,01039,01,039,2,Not Hispanic or Latino,19223
1991,01041,01,041,1,Hispanic or Latino,12
1991,01041,01,041,1,Not Hispanic or Latino,6395
1991,01041,01,041,2,Hispanic or Latino,11
1991,01041,01,041,2,Not Hispanic or Latino,7134
1991,01043,01,043,1,Hispanic or Latino,172
1991,01043,01,043,1,Not Hispanic or Latino,33270
1991,01043,01,043,2,Hispanic or Latino,134
1991,01043,01,043,2,Not Hispanic or Latino,35164
1991,01045,01,045,1,Hispanic or Latino,609
1991,01045,01,045,1,Not Hispanic or Latino,24618
1991,01045,01,045,2,Hispanic or Latino,569
1991,01045,01,045,2,Not Hispanic or Latino,24039
1991,01047,01,047,1,Hispanic or Latino,39
1991,01047,01,047,1,Not Hispanic or Latino,21772
1991,01047,01,047,2,Hispanic or Latino,62
1991,01047,01,047,2,Not Hispanic or Latino,25984
1991,01049,01,049,1,Hispanic or Latino,158
