year,fips,stateFips,countyFips,sex,age,pop
2018,01001,01,001,1,0,1754
2018,01001,01,001,1,5,1769
2018,01001,01,001,1,10,1974
2018,01001,01,001,1,15,1905
2018,01001,01,001,1,20,1636
2018,01001,01,001,1,25,1837
2018,01001,01,001,1,30,1676
2018,01001,01,001,1,35,1776
2018,01001,01,001,1,40,1714
2018,01001,01,001,1,45,1905
2018,01001,01,001,1,50,1859
2018,01001,01,001,1,55,1954
2018,01001,01,001,1,60,1499
2018,01001,01,001,1,65,1243
2018,01001,01,001,1,70,1021
2018,01001,01,001,1,75,707
2018,01001,01,001,1,80,484
2018,01001,01,001,1,85,336
2018,01001,01,001,2,0,1599
2018,01001,01,001,2,5,1643
2018,01001,01,001,2,10,1903
2018,01001,01,001,2,15,1848
2018,01001,01,001,2,20,1547
2018,01001,01,001,2,25,1879
2018,01001,01,001,2,30,1806
2018,01001,01,001,2,35,1856
2018,01001,01,001,2,40,1909
2018,01001,01,001,2,45,2047
2018,01001,01,001,2,50,1947
2018,01001,01,001,2,55,1973
2018,01001,01,001,2,60,1751
2018,01001,01,001,2,65,1359
2018,01001,01,001,2,70,1275
2018,01001,01,001,2,75,989
2018,01001,01,001,2,80,616
2018,01001,01,001,2,85,537
2018,01003,01,003,1,0,6237
2018,01003,01,003,1,5,6511
2018,01003,01,003,1,10,7049
2018,01003,01,003,1,15,6387
2018,01003,01,003,1,20,5533
2018,01003,01,003,1,25,6173
2018,01003,01,003,1,30,5958
2018,01003,01,003,1,35,6383
2018,01003,01,003,1,40,6278
2018,01003,01,003,1,45,7024
2018,01003,01,003,1,50,6837
2018,01003,01,003,1,55,7437
2018,01003,01,003,1,60,7301
2018,01003,01,003,1,65,6575
2018,01003,01,003,1,70,5995
2018,01003,01,003,1,75,3992
2018,01003,01,003,1,80,2377
2018,01003,01,003,1,85,1735
2018,01003,01,003,2,0,5769
2018,01003,01,003,2,5,6313
2018,01003,01,003,2,10,6846
2018,01003,01,003,2,15,6485
2018,01003,01,003,2,20,5427
2018,01003,01,003,2,25,6337
2018,01003,01,003,2,30,6139
2018,01003,01,003,2,35,6912
2018,01003,01,003,2,40,6633
2018,01003,01,003,2,45,7421
2018,01003,01,003,2,50,7431
2018,01003,01,003,2,55,8340
2018,01003,01,003,2,60,8359
2018,01003,01,003,2,65,7675
2018,01003,01,003,2,70,6477
2018,01003,01,003,2,75,4498
2018,01003,01,003,2,80,2700
2018,01003,01,003,2,85,2527
2018,01005,01,005,1,0,676
2018,01005,01,005,1,5,718
2018,01005,01,005,1,10,775
2018,01005,01,005,1,15,765
2018,01005,01,005,1,20,865
2018,01005,01,005,1,25,1129
2018,01005,01,005,1,30,989
2018,01005,01,005,1,35,919
2018,01005,01,005,1,40,860
2018,01005,01,005,1,45,928
2018,01005,01,005,1,50,844
2018,01005,01,005,1,55,835
2018,01005,01,005,1,60,758
2018,01005,01,005,1,65,704
2018,01005,01,005,1,70,599
2018,01005,01,005,1,75,401
2018,01005,01,005,1,80,236
2018,01005,01,005,1,85,156
2018,01005,01,005,2,0,631
2018,01005,01,005,2,5,727
2018,01005,01,005,2,10,734
2018,01005,01,005,2,15,693
2018,01005,01,005,2,20,599
2018,01005,01,005,2,25,661
2018,01005,01,005,2,30,671
2018,01005,01,005,2,35,607
2018,01005,01,005,2,40,577
2018,01005,01,005,2,45,694
2018,01005,01,005,2,50,753
2018,01005,01,005,2,55,850
2018,01005,01,005,2,60,782
2018,01005,01,005,2,65,840
2018,01005,01,005,2,70,729
2018,01005,01,005,2,75,502
2018,01005,01,005,2,80,335
2018,01005,01,005,2,85,345
2018,01007,01,007,1,0,645
2018,01007,01,007,1,5,607
2018,01007,01,007,1,10,708
2018,01007,01,007,1,15,681
2018,01007,01,007,1,20,771
2018,01007,01,007,1,25,997
2018,01007,01,007,1,30,957
2018,01007,01,007,1,35,914
2018,01007,01,007,1,40,793
2018,01007,01,007,1,45,887
2018,01007,01,007,1,50,832
2018,01007,01,007,1,55,794
2018,01007,01,007,1,60,665
2018,01007,01,007,1,65,576
2018,01007,01,007,1,70,438
2018,01007,01,007,1,75,322
2018,01007,01,007,1,80,174
2018,01007,01,007,1,85,123
2018,01007,01,007,2,0,649
2018,01007,01,007,2,5,561
2018,01007,01,007,2,10,611
2018,01007,01,007,2,15,584
2018,01007,01,007,2,20,538
2018,01007,01,007,2,25,728
2018,01007,01,007,2,30,640
2018,01007,01,007,2,35,597
2018,01007,01,007,2,40,648
2018,01007,01,007,2,45,701
2018,01007,01,007,2,50,738
2018,01007,01,007,2,55,729
2018,01007,01,007,2,60,674
2018,01007,01,007,2,65,604
2018,01007,01,007,2,70,521
2018,01007,01,007,2,75,389
2018,01007,01,007,2,80,250
2018,01007,01,007,2,85,254
2018,01009,01,009,1,0,1794
2018,01009,01,009,1,5,1834
2018,01009,01,009,1,10,1929
2018,01009,01,009,1,15,1893
2018,01009,01,009,1,20,1673
2018,01009,01,009,1,25,1789
2018,01009,01,009,1,30,1683
2018,01009,01,009,1,35,1764
2018,01009,01,009,1,40,1722
2018,01009,01,009,1,45,1966
2018,01009,01,009,1,50,1912
2018,01009,01,009,1,55,2037
2018,01009,01,009,1,60,1781
2018,01009,01,009,1,65,1536
2018,01009,01,009,1,70,1330
2018,01009,01,009,1,75,912
2018,01009,01,009,1,80,558
2018,01009,01,009,1,85,409
2018,01009,01,009,2,0,1669
2018,01009,01,009,2,5,1781
2018,01009,01,009,2,10,1985
2018,01009,01,009,2,15,1782
2018,01009,01,009,2,20,1504
2018,01009,01,009,2,25,1783
2018,01009,01,009,2,30,1689
