year,fips,stateFips,countyFips,sex,age,pop
1988,01001,01,001,1,0,1363
1988,01001,01,001,1,5,1461
1988,01001,01,001,1,10,1500
1988,01001,01,001,1,15,1507
1988,01001,01,001,1,20,1142
1988,01001,01,001,1,25,1320
1988,01001,01,001,1,30,1327
1988,01001,01,001,1,35,1209
1988,01001,01,001,1,40,1134
1988,01001,01,001,1,45,957
1988,01001,01,001,1,50,856
1988,01001,01,001,1,55,730
1988,01001,01,001,1,60,610
1988,01001,01,001,1,65,500
1988,01001,01,001,1,70,345
1988,01001,01,001,1,75,246
1988,01001,01,001,1,80,136
1988,01001,01,001,1,85,61
1988,01001,01,001,2,0,1272
1988,01001,01,001,2,5,1339
1988,01001,01,001,2,10,1328
1988,01001,01,001,2,15,1461
1988,01001,01,001,2,20,1161
1988,01001,01,001,2,25,1391
1988,01001,01,001,2,30,1445
1988,01001,01,001,2,35,1327
1988,01001,01,001,2,40,1210
1988,01001,01,001,2,45,982
1988,01001,01,001,2,50,898
1988,01001,01,001,2,55,778
1988,01001,01,001,2,60,688
1988,01001,01,001,2,65,578
1988,01001,01,001,2,70,498
1988,01001,01,001,2,75,395
1988,01001,01,001,2,80,273
1988,01001,01,001,2,85,209
1988,01003,01,003,1,0,3388
1988,01003,01,003,1,5,3636
1988,01003,01,003,1,10,3628
1988,01003,01,003,1,15,3724
1988,01003,01,003,1,20,2813
1988,01003,01,003,1,25,3362
1988,01003,01,003,1,30,3491
1988,01003,01,003,1,35,3341
1988,01003,01,003,1,40,3132
1988,01003,01,003,1,45,2549
1988,01003,01,003,1,50,2264
1988,01003,01,003,1,55,2257
1988,01003,01,003,1,60,2359
1988,01003,01,003,1,65,2248
1988,01003,01,003,1,70,1725
1988,01003,01,003,1,75,1153
1988,01003,01,003,1,80,608
1988,01003,01,003,1,85,324
1988,01003,01,003,2,0,3287
1988,01003,01,003,2,5,3340
1988,01003,01,003,2,10,3390
1988,01003,01,003,2,15,3527
1988,01003,01,003,2,20,2887
1988,01003,01,003,2,25,3648
1988,01003,01,003,2,30,3751
1988,01003,01,003,2,35,3551
1988,01003,01,003,2,40,3115
1988,01003,01,003,2,45,2729
1988,01003,01,003,2,50,2455
1988,01003,01,003,2,55,2422
1988,01003,01,003,2,60,2712
1988,01003,01,003,2,65,2507
1988,01003,01,003,2,70,2029
1988,01003,01,003,2,75,1579
1988,01003,01,003,2,80,1015
1988,01003,01,003,2,85,706
1988,01005,01,005,1,0,977
1988,01005,01,005,1,5,1097
1988,01005,01,005,1,10,1072
1988,01005,01,005,1,15,1105
1988,01005,01,005,1,20,811
1988,01005,01,005,1,25,924
1988,01005,01,005,1,30,890
1988,01005,01,005,1,35,831
1988,01005,01,005,1,40,763
1988,01005,01,005,1,45,576
1988,01005,01,005,1,50,501
1988,01005,01,005,1,55,510
1988,01005,01,005,1,60,519
1988,01005,01,005,1,65,472
1988,01005,01,005,1,70,379
1988,01005,01,005,1,75,306
1988,01005,01,005,1,80,148
1988,01005,01,005,1,85,79
1988,01005,01,005,2,0,917
1988,01005,01,005,2,5,1069
1988,01005,01,005,2,10,994
1988,01005,01,005,2,15,1037
1988,01005,01,005,2,20,874
1988,01005,01,005,2,25,993
1988,01005,01,005,2,30,906
1988,01005,01,005,2,35,897
1988,01005,01,005,2,40,837
1988,01005,01,005,2,45,652
1988,01005,01,005,2,50,573
1988,01005,01,005,2,55,602
1988,01005,01,005,2,60,667
1988,01005,01,005,2,65,643
1988,01005,01,005,2,70,576
1988,01005,01,005,2,75,482
1988,01005,01,005,2,80,322
1988,01005,01,005,2,85,230
1988,01007,01,007,1,0,581
1988,01007,01,007,1,5,706
1988,01007,01,007,1,10,700
1988,01007,01,007,1,15,742
1988,01007,01,007,1,20,625
1988,01007,01,007,1,25,628
1988,01007,01,007,1,30,591
1988,01007,01,007,1,35,559
1988,01007,01,007,1,40,506
1988,01007,01,007,1,45,462
1988,01007,01,007,1,50,338
1988,01007,01,007,1,55,330
1988,01007,01,007,1,60,330
1988,01007,01,007,1,65,256
1988,01007,01,007,1,70,193
1988,01007,01,007,1,75,174
1988,01007,01,007,1,80,101
1988,01007,01,007,1,85,60
1988,01007,01,007,2,0,584
1988,01007,01,007,2,5,605
1988,01007,01,007,2,10,653
1988,01007,01,007,2,15,711
1988,01007,01,007,2,20,612
1988,01007,01,007,2,25,617
1988,01007,01,007,2,30,591
1988,01007,01,007,2,35,564
1988,01007,01,007,2,40,504
1988,01007,01,007,2,45,463
1988,01007,01,007,2,50,369
1988,01007,01,007,2,55,366
1988,01007,01,007,2,60,354
1988,01007,01,007,2,65,357
1988,01007,01,007,2,70,303
1988,01007,01,007,2,75,292
1988,01007,01,007,2,80,173
1988,01007,01,007,2,85,137
1988,01009,01,009,1,0,1337
1988,01009,01,009,1,5,1349
1988,01009,01,009,1,10,1434
1988,01009,01,009,1,15,1587
1988,01009,01,009,1,20,1391
1988,01009,01,009,1,25,1517
1988,01009,01,009,1,30,1468
1988,01009,01,009,1,35,1405
1988,01009,01,009,1,40,1304
1988,01009,01,009,1,45,1131
1988,01009,01,009,1,50,1025
1988,01009,01,009,1,55,900
1988,01009,01,009,1,60,858
1988,01009,01,009,1,65,699
1988,01009,01,009,1,70,543
1988,01009,01,009,1,75,434
1988,01009,01,009,1,80,214
1988,01009,01,009,1,85,117
1988,01009,01,009,2,0,1280
1988,01009,01,009,2,5,1351
1988,01009,01,009,2,10,1375
1988,01009,01,009,2,15,1479
1988,01009,01,009,2,20,1338
1988,01009,01,009,2,25,1470
1988,01009,01,009,2,30,1489
1988,01009,01,009,2,35,1419
1988,01009,01,009,2,40,1351
1988,01009,01,009,2,45,1160
1988,01009,01,009,2,50,1051
1988,01009,01,009,2,55,951
1988,01009,01,009,2,60,924
1988,01009,01,009,2,65,833
1988,01009,01,009,2,70,783
1988,01009,01,009,2,75,607
1988,01009,01,009,2,80,421
1988,01009,01,009,2,85,253
1988,01011,01,011,1,0,456
1988,01011,01,011,1,5,503
1988,01011,01,011,1,10,466
1988,01011,01,011,1,15,443
1988,01011,01,011,1,20,380
1988,01011,01,011,1,25,459
1988,01011,01,011,1,30,439
1988,01011,01,011,1,35,417
1988,01011,01,011,1,40,288
1988,01011,01,011,1,45,252
1988,01011,01,011,1,50,200
1988,01011,01,011,1,55,187
1988,01011,01,011,1,60,194
1988,01011,01,011,1,65,207
1988,01011,01,011,1,70,181
1988,01011,01,011,1,75,154
1988,01011,01,011,1,80,76
1988,01011,01,011,1,85,51
1988,01011,01,011,2,0,493
1988,01011,01,011,2,5,475
1988,01011,01,011,2,10,465
1988,01011,01,011,2,15,475
1988,01011,01,011,2,20,375
1988,01011,01,011,2,25,407
1988,01011,01,011,2,30,404
1988,01011,01,011,2,35,358
1988,01011,01,011,2,40,280
1988,01011,01,011,2,45,261
1988,01011,01,011,2,50,219
1988,01011,01,011,2,55,257
1988,01011,01,011,2,60,251
1988,01011,01,011,2,65,278
1988,01011,01,011,2,70,298
1988,01011,01,011,2,75,253
1988,01011,01,011,2,80,160
1988,01011,01,011,2,85,118
1988,01013,01,013,1,0,866
