year,fips,stateFips,countyFips,sex,age,pop
2021,01001,01,001,1,0,1794
2021,01001,01,001,1,5,1872
2021,01001,01,001,1,10,2116
2021,01001,01,001,1,15,1919
2021,01001,01,001,1,20,1746
2021,01001,01,001,1,25,1894
2021,01001,01,001,1,30,1854
2021,01001,01,001,1,35,2005
2021,01001,01,001,1,40,1859
2021,01001,01,001,1,45,1867
2021,01001,01,001,1,50,1932
2021,01001,01,001,1,55,2011
2021,01001,01,001,1,60,1793
2021,01001,01,001,1,65,1469
2021,01001,01,001,1,70,1122
2021,01001,01,001,1,75,744
2021,01001,01,001,1,80,492
2021,01001,01,001,1,85,362
2021,01001,01,001,2,0,1622
2021,01001,01,001,2,5,1824
2021,01001,01,001,2,10,2007
2021,01001,01,001,2,15,1910
2021,01001,01,001,2,20,1665
2021,01001,01,001,2,25,1896
2021,01001,01,001,2,30,2121
2021,01001,01,001,2,35,2007
2021,01001,01,001,2,40,2032
2021,01001,01,001,2,45,1957
2021,01001,01,001,2,50,1963
2021,01001,01,001,2,55,2051
2021,01001,01,001,2,60,1949
2021,01001,01,001,2,65,1565
2021,01001,01,001,2,70,1408
2021,01001,01,001,2,75,1074
2021,01001,01,001,2,80,698
2021,01001,01,001,2,85,610
2021,01003,01,003,1,0,6361
2021,01003,01,003,1,5,7001
2021,01003,01,003,1,10,7671
2021,01003,01,003,1,15,7189
2021,01003,01,003,1,20,6271
2021,01003,01,003,1,25,6331
2021,01003,01,003,1,30,6692
2021,01003,01,003,1,35,6958
2021,01003,01,003,1,40,7218
2021,01003,01,003,1,45,7105
2021,01003,01,003,1,50,7719
2021,01003,01,003,1,55,8020
2021,01003,01,003,1,60,8383
2021,01003,01,003,1,65,7758
2021,01003,01,003,1,70,6956
2021,01003,01,003,1,75,4692
2021,01003,01,003,1,80,2653
2021,01003,01,003,1,85,1875
2021,01003,01,003,2,0,5912
2021,01003,01,003,2,5,6637
2021,01003,01,003,2,10,7364
2021,01003,01,003,2,15,7047
2021,01003,01,003,2,20,6262
2021,01003,01,003,2,25,6193
2021,01003,01,003,2,30,7033
2021,01003,01,003,2,35,7100
2021,01003,01,003,2,40,7591
2021,01003,01,003,2,45,7364
2021,01003,01,003,2,50,8056
2021,01003,01,003,2,55,8789
2021,01003,01,003,2,60,9387
2021,01003,01,003,2,65,8870
2021,01003,01,003,2,70,7765
2021,01003,01,003,2,75,5105
2021,01003,01,003,2,80,3183
2021,01003,01,003,2,85,2850
2021,01005,01,005,1,0,667
2021,01005,01,005,1,5,634
2021,01005,01,005,1,10,781
2021,01005,01,005,1,15,742
2021,01005,01,005,1,20,883
2021,01005,01,005,1,25,975
2021,01005,01,005,1,30,954
2021,01005,01,005,1,35,843
2021,01005,01,005,1,40,904
2021,01005,01,005,1,45,814
2021,01005,01,005,1,50,791
2021,01005,01,005,1,55,847
2021,01005,01,005,1,60,767
2021,01005,01,005,1,65,705
2021,01005,01,005,1,70,631
2021,01005,01,005,1,75,457
2021,01005,01,005,1,80,235
2021,01005,01,005,1,85,170
2021,01005,01,005,2,0,635
2021,01005,01,005,2,5,655
2021,01005,01,005,2,10,823
2021,01005,01,005,2,15,688
2021,01005,01,005,2,20,617
2021,01005,01,005,2,25,635
2021,01005,01,005,2,30,610
2021,01005,01,005,2,35,665
2021,01005,01,005,2,40,605
2021,01005,01,005,2,45,644
2021,01005,01,005,2,50,699
2021,01005,01,005,2,55,833
2021,01005,01,005,2,60,766
2021,01005,01,005,2,65,807
2021,01005,01,005,2,70,796
2021,01005,01,005,2,75,572
2021,01005,01,005,2,80,337
2021,01005,01,005,2,85,352
2021,01007,01,007,1,0,576
2021,01007,01,007,1,5,640
2021,01007,01,007,1,10,647
2021,01007,01,007,1,15,663
2021,01007,01,007,1,20,804
2021,01007,01,007,1,25,964
2021,01007,01,007,1,30,994
2021,01007,01,007,1,35,911
2021,01007,01,007,1,40,815
2021,01007,01,007,1,45,882
2021,01007,01,007,1,50,828
2021,01007,01,007,1,55,844
2021,01007,01,007,1,60,701
2021,01007,01,007,1,65,562
2021,01007,01,007,1,70,501
2021,01007,01,007,1,75,297
2021,01007,01,007,1,80,211
2021,01007,01,007,1,85,127
2021,01007,01,007,2,0,610
2021,01007,01,007,2,5,593
2021,01007,01,007,2,10,591
2021,01007,01,007,2,15,553
2021,01007,01,007,2,20,557
2021,01007,01,007,2,25,660
2021,01007,01,007,2,30,661
2021,01007,01,007,2,35,617
2021,01007,01,007,2,40,596
2021,01007,01,007,2,45,667
2021,01007,01,007,2,50,703
2021,01007,01,007,2,55,746
2021,01007,01,007,2,60,675
2021,01007,01,007,2,65,618
2021,01007,01,007,2,70,561
2021,01007,01,007,2,75,417
2021,01007,01,007,2,80,283
2021,01007,01,007,2,85,295
2021,01009,01,009,1,0,1754
2021,01009,01,009,1,5,1844
2021,01009,01,009,1,10,2016
2021,01009,01,009,1,15,1865
2021,01009,01,009,1,20,1813
2021,01009,01,009,1,25,1806
2021,01009,01,009,1,30,1768
2021,01009,01,009,1,35,1730
2021,01009,01,009,1,40,1869
2021,01009,01,009,1,45,1882
2021,01009,01,009,1,50,2020
