year,fips,stateFips,countyFips,sex,age,pop
2022,01001,01,001,1,0,1797
2022,01001,01,001,1,5,2000
2022,01001,01,001,1,10,2074
2022,01001,01,001,1,15,1911
2022,01001,01,001,1,20,1740
2022,01001,01,001,1,25,1841
2022,01001,01,001,1,30,1966
2022,01001,01,001,1,35,2000
2022,01001,01,001,1,40,1839
2022,01001,01,001,1,45,1831
2022,01001,01,001,1,50,1967
2022,01001,01,001,1,55,1973
2022,01001,01,001,1,60,1894
2022,01001,01,001,1,65,1478
2022,01001,01,001,1,70,1121
2022,01001,01,001,1,75,793
2022,01001,01,001,1,80,495
2022,01001,01,001,1,85,385
2022,01001,01,001,2,0,1663
2022,01001,01,001,2,5,1844
2022,01001,01,001,2,10,1987
2022,01001,01,001,2,15,1860
2022,01001,01,001,2,20,1707
2022,01001,01,001,2,25,1847
2022,01001,01,001,2,30,2193
2022,01001,01,001,2,35,2062
2022,01001,01,001,2,40,2003
2022,01001,01,001,2,45,1920
2022,01001,01,001,2,50,2025
2022,01001,01,001,2,55,2016
2022,01001,01,001,2,60,1992
2022,01001,01,001,2,65,1647
2022,01001,01,001,2,70,1372
2022,01001,01,001,2,75,1152
2022,01001,01,001,2,80,730
2022,01001,01,001,2,85,634
2022,01003,01,003,1,0,6427
2022,01003,01,003,1,5,7131
2022,01003,01,003,1,10,7750
2022,01003,01,003,1,15,7364
2022,01003,01,003,1,20,6513
2022,01003,01,003,1,25,6428
2022,01003,01,003,1,30,6977
2022,01003,01,003,1,35,7081
2022,01003,01,003,1,40,7474
2022,01003,01,003,1,45,7214
2022,01003,01,003,1,50,8064
2022,01003,01,003,1,55,8087
2022,01003,01,003,1,60,8713
2022,01003,01,003,1,65,8132
2022,01003,01,003,1,70,6743
2022,01003,01,003,1,75,5288
2022,01003,01,003,1,80,2811
2022,01003,01,003,1,85,1967
2022,01003,01,003,2,0,6043
2022,01003,01,003,2,5,6845
2022,01003,01,003,2,10,7460
2022,01003,01,003,2,15,7137
2022,01003,01,003,2,20,6517
2022,01003,01,003,2,25,6347
2022,01003,01,003,2,30,7294
2022,01003,01,003,2,35,7238
2022,01003,01,003,2,40,7856
2022,01003,01,003,2,45,7576
2022,01003,01,003,2,50,8412
2022,01003,01,003,2,55,8823
2022,01003,01,003,2,60,9624
2022,01003,01,003,2,65,9251
2022,01003,01,003,2,70,7871
2022,01003,01,003,2,75,5709
2022,01003,01,003,2,80,3302
2022,01003,01,003,2,85,2966
2022,01005,01,005,1,0,662
2022,01005,01,005,1,5,645
2022,01005,01,005,1,10,717
2022,01005,01,005,1,15,757
2022,01005,01,005,1,20,908
2022,01005,01,005,1,25,1004
2022,01005,01,005,1,30,1073
2022,01005,01,005,1,35,880
2022,01005,01,005,1,40,928
2022,01005,01,005,1,45,832
2022,01005,01,005,1,50,834
2022,01005,01,005,1,55,820
2022,01005,01,005,1,60,805
2022,01005,01,005,1,65,697
2022,01005,01,005,1,70,615
2022,01005,01,005,1,75,471
2022,01005,01,005,1,80,250
2022,01005,01,005,1,85,166
2022,01005,01,005,2,0,645
2022,01005,01,005,2,5,621
2022,01005,01,005,2,10,792
2022,01005,01,005,2,15,677
2022,01005,01,005,2,20,651
2022,01005,01,005,2,25,601
2022,01005,01,005,2,30,596
2022,01005,01,005,2,35,670
2022,01005,01,005,2,40,604
2022,01005,01,005,2,45,590
2022,01005,01,005,2,50,705
2022,01005,01,005,2,55,802
2022,01005,01,005,2,60,792
2022,01005,01,005,2,65,803
2022,01005,01,005,2,70,763
2022,01005,01,005,2,75,621
2022,01005,01,005,2,80,349
2022,01005,01,005,2,85,360
2022,01007,01,007,1,0,576
2022,01007,01,007,1,5,617
2022,01007,01,007,1,10,621
2022,01007,01,007,1,15,652
2022,01007,01,007,1,20,790
2022,01007,01,007,1,25,944
2022,01007,01,007,1,30,980
2022,01007,01,007,1,35,875
2022,01007,01,007,1,40,803
2022,01007,01,007,1,45,834
2022,01007,01,007,1,50,834
2022,01007,01,007,1,55,820
2022,01007,01,007,1,60,707
2022,01007,01,007,1,65,561
2022,01007,01,007,1,70,480
2022,01007,01,007,1,75,330
2022,01007,01,007,1,80,229
2022,01007,01,007,1,85,122
2022,01007,01,007,2,0,583
2022,01007,01,007,2,5,602
2022,01007,01,007,2,10,558
2022,01007,01,007,2,15,539
2022,01007,01,007,2,20,547
2022,01007,01,007,2,25,601
2022,01007,01,007,2,30,646
2022,01007,01,007,2,35,610
2022,01007,01,007,2,40,590
2022,01007,01,007,2,45,650
2022,01007,01,007,2,50,699
2022,01007,01,007,2,55,711
2022,01007,01,007,2,60,698
2022,01007,01,007,2,65,600
2022,01007,01,007,2,70,561
2022,01007,01,007,2,75,460
2022,01007,01,007,2,80,279
2022,01007,01,007,2,85,296
2022,01009,01,009,1,0,1750
2022,01009,01,009,1,5,1864
2022,01009,01,009,1,10,2024
2022,01009,01,009,1,15,1842
2022,01009,01,009,1,20,1848
2022,01009,01,009,1,25,1783
2022,01009,01,009,1,30,1820
2022,01009,01,009,1,35,1733
2022,01009,01,009,1,40,1837
2022,01009,01,009,1,45,1865
2022,01009,01,009,1,50,2061
2022,01009,01,009,1,55,1990
2022,01009,01,009,1,60,2028
2022,01009,01,009,1,65,1697
2022,01009,01,009,1,70,1375
2022,01009,01,009,1,75,1036
2022,01009,01,009,1,80,563
2022,01009,01,009,1,85,467
2022,01009,01,009,2,0,1664
2022,01009,01,009,2,5,1786
2022,01009,01,009,2,10,1936
2022,01009,01,009,2,15,1878
2022,01009,01,009,2,20,1672
2022,01009,01,009,2,25,1746
2022,01009,01,009,2,30,1804
2022,01009,01,009,2,35,1725
2022,01009,01,009,2,40,1750
2022,01009,01,009,2,45,1843
2022,01009,01,009,2,50,2003
2022,01009,01,009,2,55,2051
2022,01009,01,009,2,60,1848
2022,01009,01,009,2,65,1814
2022,01009,01,009,2,70,1582
2022,01009,01,009,2,75,1307
2022,01009,01,009,2,80,765
2022,01009,01,009,2,85,755
2022,01011,01,011,1,0,270
2022,01011,01,011,1,5,267
2022,01011,01,011,1,10,336
2022,01011,01,011,1,15,327
2022,01011,01,011,1,20,352
2022,01011,01,011,1,25,447
2022,01011,01,011,1,30,504
2022,01011,01,011,1,35,488
2022,01011,01,011,1,40,409
2022,01011,01,011,1,45,421
2022,01011,01,011,1,50,361
2022,01011,01,011,1,55,322
2022,01011,01,011,1,60,348
2022,01011,01,011,1,65,306
2022,01011,01,011,1,70,215
2022,01011,01,011,1,75,137
2022,01011,01,011,1,80,82
2022,01011,01,011,1,85,61
2022,01011,01,011,2,0,280
2022,01011,01,011,2,5,301
2022,01011,01,011,2,10,315
2022,01011,01,011,2,15,245
2022,01011,01,011,2,20,237
2022,01011,01,011,2,25,236
2022,01011,01,011,2,30,275
2022,01011,01,011,2,35,258
2022,01011,01,011,2,40,288
2022,01011,01,011,2,45,240
2022,01011,01,011,2,50,235
2022,01011,01,011,2,55,288
2022,01011,01,011,2,60,338
2022,01011,01,011,2,65,301
2022,01011,01,011,2,70,256
2022,01011,01,011,2,75,191
2022,01011,01,011,2,80,125
2022,01011,01,011,2,85,140
2022,01013,01,013,1,0,557
2022,01013,01,013,1,5,558
2022,01013,01,013,1,10,666
2022,01013,01,013,1,15,628
2022,01013,01,013,1,20,583
2022,01013,01,013,1,25,489
2022,01013,01,013,1,30,479
2022,01013,01,013,1,35,489
2022,01013,01,013,1,40,527
2022,01013,01,013,1,45,490
2022,01013,01,013,1,50,543
2022,01013,01,013,1,55,498
2022,01013,01,013,1,60,585
2022,01013,01,013,1,65,575
2022,01013,01,013,1,70,453
2022,01013,01,013,1,75,332
2022,01013,01,013,1,80,188
2022,01013,01,013,1,85,124
2022,01013,01,013,2,0,527
2022,01013,01,013,2,5,551
2022,01013,01,013,2,10,554
2022,01013,01,013,2,15,517
2022,01013,01,013,2,20,545
2022,01013,01,013,2,25,515
2022,01013,01,013,2,30,577
2022,01013,01,013,2,35,580
2022,01013,01,013,2,40,640
2022,01013,01,013,2,45,597
2022,01013,01,013,2,50,617
2022,01013,01,013,2,55,624
2022,01013,01,013,2,60,697
2022,01013,01,013,2,65,706
2022,01013,01,013,2,70,538
2022,01013,01,013,2,75,387
2022,01013,01,013,2,80,323
2022,01013,01,013,2,85,391
2022,01015,01,015,1,0,3345
2022,01015,01,015,1,5,3385
2022,01015,01,015,1,10,3552
2022,01015,01,015,1,15,4348
2022,01015,01,015,1,20,4433
2022,01015,01,015,1,25,3550
2022,01015,01,015,1,30,3802
2022,01015,01,015,1,35,3334
2022,01015,01,015,1,40,3416
2022,01015,01,015,1,45,3261
2022,01015,01,015,1,50,3452
2022,01015,01,015,1,55,3559
2022,01015,01,015,1,60,3612
2022,01015,01,015,1,65,3339
2022,01015,01,015,1,70,2619
2022,01015,01,015,1,75,1722
2022,01015,01,015,1,80,997
2022,01015,01,015,1,85,595
2022,01015,01,015,2,0,3089
2022,01015,01,015,2,5,3281
2022,01015,01,015,2,10,3335
2022,01015,01,015,2,15,4249
2022,01015,01,015,2,20,4317
2022,01015,01,015,2,25,3544
2022,01015,01,015,2,30,3800
2022,01015,01,015,2,35,3467
2022,01015,01,015,2,40,3595
2022,01015,01,015,2,45,3298
2022,01015,01,015,2,50,3605
2022,01015,01,015,2,55,3647
2022,01015,01,015,2,60,3971
2022,01015,01,015,2,65,3759
2022,01015,01,015,2,70,3248
2022,01015,01,015,2,75,2322
2022,01015,01,015,2,80,1434
2022,01015,01,015,2,85,1506
2022,01017,01,017,1,0,914
2022,01017,01,017,1,5,1007
2022,01017,01,017,1,10,1018
2022,01017,01,017,1,15,938
2022,01017,01,017,1,20,1014
2022,01017,01,017,1,25,1030
2022,01017,01,017,1,30,1073
2022,01017,01,017,1,35,849
2022,01017,01,017,1,40,918
2022,01017,01,017,1,45,956
2022,01017,01,017,1,50,1122
2022,01017,01,017,1,55,1157
2022,01017,01,017,1,60,1214
2022,01017,01,017,1,65,1050
2022,01017,01,017,1,70,839
2022,01017,01,017,1,75,587
2022,01017,01,017,1,80,327
2022,01017,01,017,1,85,240
2022,01017,01,017,2,0,910
2022,01017,01,017,2,5,976
2022,01017,01,017,2,10,989
2022,01017,01,017,2,15,942
2022,01017,01,017,2,20,953
2022,01017,01,017,2,25,1102
2022,01017,01,017,2,30,1102
2022,01017,01,017,2,35,996
2022,01017,01,017,2,40,987
2022,01017,01,017,2,45,1081
2022,01017,01,017,2,50,1216
2022,01017,01,017,2,55,1262
2022,01017,01,017,2,60,1297
2022,01017,01,017,2,65,1244
2022,01017,01,017,2,70,982
2022,01017,01,017,2,75,834
2022,01017,01,017,2,80,508
2022,01017,01,017,2,85,454
2022,01019,01,019,1,0,640
2022,01019,01,019,1,5,637
2022,01019,01,019,1,10,722
2022,01019,01,019,1,15,696
2022,01019,01,019,1,20,683
2022,01019,01,019,1,25,732
2022,01019,01,019,1,30,733
2022,01019,01,019,1,35,560
2022,01019,01,019,1,40,686
2022,01019,01,019,1,45,770
2022,01019,01,019,1,50,899
2022,01019,01,019,1,55,996
2022,01019,01,019,1,60,1017
2022,01019,01,019,1,65,979
2022,01019,01,019,1,70,839
2022,01019,01,019,1,75,606
2022,01019,01,019,1,80,308
2022,01019,01,019,1,85,244
2022,01019,01,019,2,0,537
2022,01019,01,019,2,5,623
2022,01019,01,019,2,10,644
2022,01019,01,019,2,15,665
2022,01019,01,019,2,20,681
2022,01019,01,019,2,25,641
2022,01019,01,019,2,30,652
2022,01019,01,019,2,35,654
2022,01019,01,019,2,40,656
2022,01019,01,019,2,45,729
